dateRep,cases,deaths,countriesAndTerritories,continentExp,gdp_per_capita,life_expectancy,population,tests_units,Smokers
1/4/2020,0,0,Singapore,Asia,85535.383,83.62,5637022,,33.5
1/3/2020,0,0,Singapore,Asia,85535.383,83.62,5637022,,33.5
12/14/2020,5897,53,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/13/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/12/2020,2166,18,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/11/2020,3125,20,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/10/2020,2564,38,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/9/2020,1949,28,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/8/2020,552,22,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/7/2020,1269,15,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/6/2020,2070,24,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/5/2020,2184,27,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/4/2020,1982,32,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/3/2020,2043,30,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/2/2020,1254,29,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/1/2020,196,23,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/30/2020,1101,18,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/29/2020,1526,27,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/28/2020,1849,22,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/27/2020,1953,17,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/26/2020,1811,23,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/25/2020,1021,16,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/24/2020,231,22,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/23/2020,984,27,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/22/2020,1861,30,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/21/2020,1818,35,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/20/2020,1665,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/19/2020,1311,22,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/18/2020,1326,31,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/17/2020,509,16,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/16/2020,1200,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/15/2020,1771,19,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/14/2020,2024,27,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/13/2020,2591,50,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/12/2020,2058,24,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/11/2020,1051,24,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/10/2020,577,15,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/9/2020,1828,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/8/2020,2579,34,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/7/2020,2354,31,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/6/2020,1962,25,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/5/2020,3216,26,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/4/2020,1727,16,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/3/2020,1883,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/2/2020,2282,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
11/1/2020,2573,7,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/31/2020,3363,12,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/30/2020,2785,16,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/29/2020,2887,8,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/28/2020,901,11,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/27/2020,1312,6,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/26/2020,3042,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/25/2020,2890,25,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/24/2020,2581,19,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/23/2020,1728,17,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/22/2020,2202,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/21/2020,705,6,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/20/2020,860,4,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/19/2020,1567,6,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/18/2020,1968,11,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/17/2020,2075,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/16/2020,1929,5,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/15/2020,1410,5,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/14/2020,531,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/13/2020,504,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/12/2020,1054,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/11/2020,1887,4,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/10/2020,1184,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/9/2020,1037,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/8/2020,877,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/7/2020,320,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/6/2020,353,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/5/2020,818,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/4/2020,704,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/3/2020,679,6,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/2/2020,797,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
10/1/2020,567,3,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/30/2020,231,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/29/2020,265,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/28/2020,478,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/27/2020,552,3,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/26/2020,419,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/25/2020,360,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/24/2020,338,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/23/2020,175,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/22/2020,79,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/21/2020,131,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/20/2020,290,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/19/2020,235,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/18/2020,161,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/17/2020,92,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/16/2020,188,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/15/2020,48,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/14/2020,79,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/13/2020,201,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/12/2020,231,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/11/2020,133,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/10/2020,161,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/9/2020,91,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/8/2020,22,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/7/2020,88,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/6/2020,226,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/5/2020,137,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/4/2020,121,4,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/3/2020,53,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/2/2020,72,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
9/1/2020,41,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/31/2020,34,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/30/2020,114,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/29/2020,102,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/28/2020,90,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/27/2020,84,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/26/2020,28,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/25/2020,68,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/24/2020,40,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/23/2020,91,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/22/2020,123,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/21/2020,80,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/20/2020,100,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/19/2020,15,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/18/2020,5,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/17/2020,47,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/16/2020,54,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/15/2020,62,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/14/2020,49,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/13/2020,75,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/12/2020,16,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/11/2020,3,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/10/2020,30,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/9/2020,43,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/8/2020,43,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/7/2020,63,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/6/2020,49,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/5/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/4/2020,10,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/3/2020,7,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/2/2020,45,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
8/1/2020,27,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/31/2020,20,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/30/2020,41,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/29/2020,23,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/28/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/27/2020,38,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/26/2020,23,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/25/2020,29,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/24/2020,31,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/23/2020,37,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/22/2020,41,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/21/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/20/2020,3,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/19/2020,11,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/18/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/17/2020,24,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/16/2020,19,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/15/2020,6,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/14/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/13/2020,8,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/12/2020,23,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/11/2020,19,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/10/2020,53,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/9/2020,31,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/8/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/7/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/6/2020,15,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/5/2020,29,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/4/2020,20,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/3/2020,13,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/2/2020,20,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
7/1/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/30/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/29/2020,7,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/28/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/27/2020,13,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/26/2020,23,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/25/2020,18,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/24/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/23/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/22/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/21/2020,10,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/20/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/19/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/18/2020,9,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/17/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/16/2020,4,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/15/2020,3,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/14/2020,3,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/13/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/12/2020,8,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/11/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/10/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/9/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/8/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/7/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/6/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/5/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/4/2020,3,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/3/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/2/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
6/1/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/31/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/30/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/29/2020,5,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/28/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/27/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/26/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/25/2020,5,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/24/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/23/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/22/2020,6,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/21/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/20/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/19/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/18/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/17/2020,13,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/16/2020,3,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/15/2020,8,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/14/2020,4,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/13/2020,8,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/12/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/11/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/10/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/9/2020,10,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/8/2020,16,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/7/2020,8,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/6/2020,8,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/5/2020,5,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/4/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/3/2020,4,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/2/2020,7,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
5/1/2020,5,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/30/2020,7,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/29/2020,3,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/28/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/27/2020,6,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/26/2020,13,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/25/2020,35,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/24/2020,81,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/23/2020,45,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/22/2020,26,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/21/2020,12,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/20/2020,72,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/19/2020,40,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/18/2020,72,1,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/17/2020,114,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/16/2020,28,4,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/15/2020,66,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/14/2020,27,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/13/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/12/2020,13,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/11/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/10/2020,19,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/9/2020,101,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/8/2020,47,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/7/2020,49,2,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/6/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/5/2020,21,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/4/2020,24,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/3/2020,26,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/2/2020,37,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
4/1/2020,27,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/31/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/30/2020,41,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/29/2020,0,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/28/2020,69,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/27/2020,10,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/26/2020,12,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/25/2020,13,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/24/2020,6,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/23/2020,7,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/22/2020,41,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/21/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/20/2020,16,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/19/2020,10,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/18/2020,13,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/17/2020,23,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/16/2020,17,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/15/2020,14,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/14/2020,9,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/13/2020,11,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/12/2020,3,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/11/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/9/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/8/2020,2,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
3/7/2020,1,0,Slovakia,Europe,30155.152,77.54,5643455,tests performed,60.8
12/14/2020,833,11,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/13/2020,1744,22,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/12/2020,1816,39,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/11/2020,1848,26,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/10/2020,2137,50,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/9/2020,1648,23,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/8/2020,483,30,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/7/2020,1030,14,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/6/2020,1642,37,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/5/2020,1784,111,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/4/2020,1783,54,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/3/2020,2431,78,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/2/2020,1321,16,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
12/1/2020,433,21,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/30/2020,1117,14,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/29/2020,1590,30,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/28/2020,1601,28,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/27/2020,1767,78,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/26/2020,2226,52,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/25/2020,1302,35,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/24/2020,470,27,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/23/2020,1024,6,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/22/2020,1704,13,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/21/2020,1546,35,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/20/2020,2070,23,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/19/2020,2027,30,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/18/2020,1393,24,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/17/2020,502,21,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/16/2020,920,11,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/15/2020,1737,19,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/14/2020,1515,44,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/13/2020,1931,13,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/12/2020,2222,14,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/11/2020,1092,12,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/10/2020,464,16,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/9/2020,890,4,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/8/2020,1613,25,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
11/7/2020,1564,12,Slovenia,Europe,31400.84,81.32,2119843,tests performed,45.1
