dateRep;month;countriesAndTerritories;continentExp;cases;deaths;life_expectancy;population
18/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
17/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
16/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
15/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
14/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
13/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
12/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
11/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
10/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
9/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
8/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
7/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
6/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
5/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
4/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
3/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
2/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
1/6/2020;6;Fiji;Oceania;0;0; 67.44 ; 929769.0 
31/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
30/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
29/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
28/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
27/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
26/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
25/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
24/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
23/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
22/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
21/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
20/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
19/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
18/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
17/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
16/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
15/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
14/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
13/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
12/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
11/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
10/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
9/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
8/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
7/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
6/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
5/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
4/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
3/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
2/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
1/5/2020;5;Fiji;Oceania;0;0; 67.44 ; 929769.0 
30/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
29/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
28/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
27/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
26/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
25/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
24/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
23/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
22/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
21/4/2020;4;Fiji;Oceania;1;0; 67.44 ; 929769.0 
20/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
19/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
18/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
17/4/2020;4;Fiji;Oceania;1;0; 67.44 ; 929769.0 
16/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
15/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
14/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
13/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
12/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
11/4/2020;4;Fiji;Oceania;1;0; 67.44 ; 929769.0 
10/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
9/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
8/4/2020;4;Fiji;Oceania;1;0; 67.44 ; 929769.0 
7/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
6/4/2020;4;Fiji;Oceania;2;0; 67.44 ; 929769.0 
5/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
4/4/2020;4;Fiji;Oceania;5;0; 67.44 ; 929769.0 
3/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
2/4/2020;4;Fiji;Oceania;2;0; 67.44 ; 929769.0 
1/4/2020;4;Fiji;Oceania;0;0; 67.44 ; 929769.0 
31/3/2020;3;Fiji;Oceania;0;0; 67.44 ; 929769.0 
30/3/2020;3;Fiji;Oceania;0;0; 67.44 ; 929769.0 
29/3/2020;3;Fiji;Oceania;0;0; 67.44 ; 929769.0 
28/3/2020;3;Fiji;Oceania;0;0; 67.44 ; 929769.0 
27/3/2020;3;Fiji;Oceania;0;0; 67.44 ; 929769.0 
26/3/2020;3;Fiji;Oceania;0;0; 67.44 ; 929769.0 
25/3/2020;3;Fiji;Oceania;1;0; 67.44 ; 929769.0 
24/3/2020;3;Fiji;Oceania;1;0; 67.44 ; 929769.0 
23/3/2020;3;Fiji;Oceania;1;0; 67.44 ; 929769.0 
22/3/2020;3;Fiji;Oceania;1;0; 67.44 ; 929769.0 
21/3/2020;3;Fiji;Oceania;0;0; 67.44 ; 929769.0 
20/3/2020;3;Fiji;Oceania;1;0; 67.44 ; 929769.0 
14/12/2020;12;Finland;Europe;360;0; 81.91 ; 5540745.0 
13/12/2020;12;Finland;Europe;377;0; 81.91 ; 5540745.0 
12/12/2020;12;Finland;Europe;501;11; 81.91 ; 5540745.0 
11/12/2020;12;Finland;Europe;840;9; 81.91 ; 5540745.0 
10/12/2020;12;Finland;Europe;490;8; 81.91 ; 5540745.0 
9/12/2020;12;Finland;Europe;361;1; 81.91 ; 5540745.0 
8/12/2020;12;Finland;Europe;250;9; 81.91 ; 5540745.0 
7/12/2020;12;Finland;Europe;413;0; 81.91 ; 5540745.0 
6/12/2020;12;Finland;Europe;460;0; 81.91 ; 5540745.0 
5/12/2020;12;Finland;Europe;316;7; 81.91 ; 5540745.0 
4/12/2020;12;Finland;Europe;560;0; 81.91 ; 5540745.0 
3/12/2020;12;Finland;Europe;420;9; 81.91 ; 5540745.0 
2/12/2020;12;Finland;Europe;550;0; 81.91 ; 5540745.0 
1/12/2020;12;Finland;Europe;283;6; 81.91 ; 5540745.0 
30/11/2020;11;Finland;Europe;322;0; 81.91 ; 5540745.0 
29/11/2020;11;Finland;Europe;541;0; 81.91 ; 5540745.0 
28/11/2020;11;Finland;Europe;618;5; 81.91 ; 5540745.0 
27/11/2020;11;Finland;Europe;496;0; 81.91 ; 5540745.0 
26/11/2020;11;Finland;Europe;363;4; 81.91 ; 5540745.0 
25/11/2020;11;Finland;Europe;353;0; 81.91 ; 5540745.0 
24/11/2020;11;Finland;Europe;297;9; 81.91 ; 5540745.0 
23/11/2020;11;Finland;Europe;423;0; 81.91 ; 5540745.0 
22/11/2020;11;Finland;Europe;469;0; 81.91 ; 5540745.0 
21/11/2020;11;Finland;Europe;461;1; 81.91 ; 5540745.0 
20/11/2020;11;Finland;Europe;351;0; 81.91 ; 5540745.0 
19/11/2020;11;Finland;Europe;288;3; 81.91 ; 5540745.0 
18/11/2020;11;Finland;Europe;228;0; 81.91 ; 5540745.0 
17/11/2020;11;Finland;Europe;104;2; 81.91 ; 5540745.0 
16/11/2020;11;Finland;Europe;213;0; 81.91 ; 5540745.0 
15/11/2020;11;Finland;Europe;244;0; 81.91 ; 5540745.0 
14/11/2020;11;Finland;Europe;316;4; 81.91 ; 5540745.0 
13/11/2020;11;Finland;Europe;197;0; 81.91 ; 5540745.0 
12/11/2020;11;Finland;Europe;238;2; 81.91 ; 5540745.0 
11/11/2020;11;Finland;Europe;220;0; 81.91 ; 5540745.0 
10/11/2020;11;Finland;Europe;90;1; 81.91 ; 5540745.0 
9/11/2020;11;Finland;Europe;412;0; 81.91 ; 5540745.0 
8/11/2020;11;Finland;Europe;0;0; 81.91 ; 5540745.0 
7/11/2020;11;Finland;Europe;266;1; 81.91 ; 5540745.0 
6/11/2020;11;Finland;Europe;189;0; 81.91 ; 5540745.0 
5/11/2020;11;Finland;Europe;293;2; 81.91 ; 5540745.0 
4/11/2020;11;Finland;Europe;237;0; 81.91 ; 5540745.0 
3/11/2020;11;Finland;Europe;109;1; 81.91 ; 5540745.0 
2/11/2020;11;Finland;Europe;178;0; 81.91 ; 5540745.0 
1/11/2020;11;Finland;Europe;203;0; 81.91 ; 5540745.0 
31/10/2020;10;Finland;Europe;344;4; 81.91 ; 5540745.0 
30/10/2020;10;Finland;Europe;188;0; 81.91 ; 5540745.0 
29/10/2020;10;Finland;Europe;215;0; 81.91 ; 5540745.0 
28/10/2020;10;Finland;Europe;193;0; 81.91 ; 5540745.0 
27/10/2020;10;Finland;Europe;122;1; 81.91 ; 5540745.0 
26/10/2020;10;Finland;Europe;196;0; 81.91 ; 5540745.0 
25/10/2020;10;Finland;Europe;178;0; 81.91 ; 5540745.0 
24/10/2020;10;Finland;Europe;219;0; 81.91 ; 5540745.0 
23/10/2020;10;Finland;Europe;184;0; 81.91 ; 5540745.0 
22/10/2020;10;Finland;Europe;222;2; 81.91 ; 5540745.0 
21/10/2020;10;Finland;Europe;294;0; 81.91 ; 5540745.0 
20/10/2020;10;Finland;Europe;131;0; 81.91 ; 5540745.0 
19/10/2020;10;Finland;Europe;131;0; 81.91 ; 5540745.0 
18/10/2020;10;Finland;Europe;160;0; 81.91 ; 5540745.0 
17/10/2020;10;Finland;Europe;139;1; 81.91 ; 5540745.0 
16/10/2020;10;Finland;Europe;291;0; 81.91 ; 5540745.0 
15/10/2020;10;Finland;Europe;204;4; 81.91 ; 5540745.0 
14/10/2020;10;Finland;Europe;287;0; 81.91 ; 5540745.0 
13/10/2020;10;Finland;Europe;214;0; 81.91 ; 5540745.0 
12/10/2020;10;Finland;Europe;149;0; 81.91 ; 5540745.0 
11/10/2020;10;Finland;Europe;269;0; 81.91 ; 5540745.0 
10/10/2020;10;Finland;Europe;235;0; 81.91 ; 5540745.0 
9/10/2020;10;Finland;Europe;296;0; 81.91 ; 5540745.0 
8/10/2020;10;Finland;Europe;120;0; 81.91 ; 5540745.0 
7/10/2020;10;Finland;Europe;227;0; 81.91 ; 5540745.0 
6/10/2020;10;Finland;Europe;164;1; 81.91 ; 5540745.0 
5/10/2020;10;Finland;Europe;294;0; 81.91 ; 5540745.0 
4/10/2020;10;Finland;Europe;40;0; 81.91 ; 5540745.0 
3/10/2020;10;Finland;Europe;101;1; 81.91 ; 5540745.0 
2/10/2020;10;Finland;Europe;111;0; 81.91 ; 5540745.0 
1/10/2020;10;Finland;Europe;100;1; 81.91 ; 5540745.0 
30/9/2020;9;Finland;Europe;158;0; 81.91 ; 5540745.0 
29/9/2020;9;Finland;Europe;52;0; 81.91 ; 5540745.0 
28/9/2020;9;Finland;Europe;105;0; 81.91 ; 5540745.0 
27/9/2020;9;Finland;Europe;93;0; 81.91 ; 5540745.0 
26/9/2020;9;Finland;Europe;105;0; 81.91 ; 5540745.0 
25/9/2020;9;Finland;Europe;91;0; 81.91 ; 5540745.0 
24/9/2020;9;Finland;Europe;93;2; 81.91 ; 5540745.0 
23/9/2020;9;Finland;Europe;149;0; 81.91 ; 5540745.0 
22/9/2020;9;Finland;Europe;66;2; 81.91 ; 5540745.0 
21/9/2020;9;Finland;Europe;58;0; 81.91 ; 5540745.0 
20/9/2020;9;Finland;Europe;64;0; 81.91 ; 5540745.0 
19/9/2020;9;Finland;Europe;59;0; 81.91 ; 5540745.0 
18/9/2020;9;Finland;Europe;49;0; 81.91 ; 5540745.0 
17/9/2020;9;Finland;Europe;25;0; 81.91 ; 5540745.0 
16/9/2020;9;Finland;Europe;98;0; 81.91 ; 5540745.0 
15/9/2020;9;Finland;Europe;47;2; 81.91 ; 5540745.0 
14/9/2020;9;Finland;Europe;23;0; 81.91 ; 5540745.0 
13/9/2020;9;Finland;Europe;45;0; 81.91 ; 5540745.0 
12/9/2020;9;Finland;Europe;43;0; 81.91 ; 5540745.0 
11/9/2020;9;Finland;Europe;39;0; 81.91 ; 5540745.0 
10/9/2020;9;Finland;Europe;93;1; 81.91 ; 5540745.0 
9/9/2020;9;Finland;Europe;10;0; 81.91 ; 5540745.0 
8/9/2020;9;Finland;Europe;36;0; 81.91 ; 5540745.0 
7/9/2020;9;Finland;Europe;30;0; 81.91 ; 5540745.0 
6/9/2020;9;Finland;Europe;36;1; 81.91 ; 5540745.0 
5/9/2020;9;Finland;Europe;25;0; 81.91 ; 5540745.0 
4/9/2020;9;Finland;Europe;39;0; 81.91 ; 5540745.0 
3/9/2020;9;Finland;Europe;19;0; 81.91 ; 5540745.0 
2/9/2020;9;Finland;Europe;56;0; 81.91 ; 5540745.0 
1/9/2020;9;Finland;Europe;9;0; 81.91 ; 5540745.0 
31/8/2020;8;Finland;Europe;28;0; 81.91 ; 5540745.0 
30/8/2020;8;Finland;Europe;7;0; 81.91 ; 5540745.0 
29/8/2020;8;Finland;Europe;23;0; 81.91 ; 5540745.0 
28/8/2020;8;Finland;Europe;17;0; 81.91 ; 5540745.0 
27/8/2020;8;Finland;Europe;21;0; 81.91 ; 5540745.0 
26/8/2020;8;Finland;Europe;43;0; 81.91 ; 5540745.0 
25/8/2020;8;Finland;Europe;18;1; 81.91 ; 5540745.0 
24/8/2020;8;Finland;Europe;14;0; 81.91 ; 5540745.0 
23/8/2020;8;Finland;Europe;35;0; 81.91 ; 5540745.0 
22/8/2020;8;Finland;Europe;29;0; 81.91 ; 5540745.0 
21/8/2020;8;Finland;Europe;37;0; 81.91 ; 5540745.0 
20/8/2020;8;Finland;Europe;29;0; 81.91 ; 5540745.0 
19/8/2020;8;Finland;Europe;24;0; 81.91 ; 5540745.0 
18/8/2020;8;Finland;Europe;21;1; 81.91 ; 5540745.0 
17/8/2020;8;Finland;Europe;11;0; 81.91 ; 5540745.0 
16/8/2020;8;Finland;Europe;20;0; 81.91 ; 5540745.0 
15/8/2020;8;Finland;Europe;17;0; 81.91 ; 5540745.0 
14/8/2020;8;Finland;Europe;41;0; 81.91 ; 5540745.0 
13/8/2020;8;Finland;Europe;19;0; 81.91 ; 5540745.0 
12/8/2020;8;Finland;Europe;22;0; 81.91 ; 5540745.0 
11/8/2020;8;Finland;Europe;17;2; 81.91 ; 5540745.0 
10/8/2020;8;Finland;Europe;16;0; 81.91 ; 5540745.0 
9/8/2020;8;Finland;Europe;14;0; 81.91 ; 5540745.0 
8/8/2020;8;Finland;Europe;22;0; 81.91 ; 5540745.0 
7/8/2020;8;Finland;Europe;20;0; 81.91 ; 5540745.0 
6/8/2020;8;Finland;Europe;29;0; 81.91 ; 5540745.0 
5/8/2020;8;Finland;Europe;17;2; 81.91 ; 5540745.0 
4/8/2020;8;Finland;Europe;13;0; 81.91 ; 5540745.0 
3/8/2020;8;Finland;Europe;10;0; 81.91 ; 5540745.0 
2/8/2020;8;Finland;Europe;11;0; 81.91 ; 5540745.0 
1/8/2020;8;Finland;Europe;9;0; 81.91 ; 5540745.0 
31/7/2020;7;Finland;Europe;9;0; 81.91 ; 5540745.0 
30/7/2020;7;Finland;Europe;10;0; 81.91 ; 5540745.0 
29/7/2020;7;Finland;Europe;6;0; 81.91 ; 5540745.0 
28/7/2020;7;Finland;Europe;5;0; 81.91 ; 5540745.0 
27/7/2020;7;Finland;Europe;5;0; 81.91 ; 5540745.0 
26/7/2020;7;Finland;Europe;8;0; 81.91 ; 5540745.0 
25/7/2020;7;Finland;Europe;8;1; 81.91 ; 5540745.0 
24/7/2020;7;Finland;Europe;10;0; 81.91 ; 5540745.0 
23/7/2020;7;Finland;Europe;11;0; 81.91 ; 5540745.0 
22/7/2020;7;Finland;Europe;11;0; 81.91 ; 5540745.0 
21/7/2020;7;Finland;Europe;2;0; 81.91 ; 5540745.0 
20/7/2020;7;Finland;Europe;20;0; 81.91 ; 5540745.0 
19/7/2020;7;Finland;Europe;17;0; 81.91 ; 5540745.0 
18/7/2020;7;Finland;Europe;8;0; 81.91 ; 5540745.0 
17/7/2020;7;Finland;Europe;0;0; 81.91 ; 5540745.0 
16/7/2020;7;Finland;Europe;0;0; 81.91 ; 5540745.0 
15/7/2020;7;Finland;Europe;0;0; 81.91 ; 5540745.0 
14/7/2020;7;Finland;Europe;1;0; 81.91 ; 5540745.0 
13/7/2020;7;Finland;Europe;2;0; 81.91 ; 5540745.0 
12/7/2020;7;Finland;Europe;0;0; 81.91 ; 5540745.0 
11/7/2020;7;Finland;Europe;3;0; 81.91 ; 5540745.0 
10/7/2020;7;Finland;Europe;4;0; 81.91 ; 5540745.0 
9/7/2020;7;Finland;Europe;7;0; 81.91 ; 5540745.0 
8/7/2020;7;Finland;Europe;1;0; 81.91 ; 5540745.0 
7/7/2020;7;Finland;Europe;3;0; 81.91 ; 5540745.0 
6/7/2020;7;Finland;Europe;2;0; 81.91 ; 5540745.0 
5/7/2020;7;Finland;Europe;1;0; 81.91 ; 5540745.0 
4/7/2020;7;Finland;Europe;28;0; 81.91 ; 5540745.0 
3/7/2020;7;Finland;Europe;5;0; 81.91 ; 5540745.0 
2/7/2020;7;Finland;Europe;22;0; 81.91 ; 5540745.0 
1/7/2020;7;Finland;Europe;5;0; 81.91 ; 5540745.0 
30/6/2020;6;Finland;Europe;18;0; 81.91 ; 5540745.0 
29/6/2020;6;Finland;Europe;0;0; 81.91 ; 5540745.0 
28/6/2020;6;Finland;Europe;0;0; 81.91 ; 5540745.0 
27/6/2020;6;Finland;Europe;19;1; 81.91 ; 5540745.0 
26/6/2020;6;Finland;Europe;5;0; 81.91 ; 5540745.0 
25/6/2020;6;Finland;Europe;12;0; 81.91 ; 5540745.0 
24/6/2020;6;Finland;Europe;11;0; 81.91 ; 5540745.0 
23/6/2020;6;Finland;Europe;1;1; 81.91 ; 5540745.0 
22/6/2020;6;Finland;Europe;1;0; 81.91 ; 5540745.0 
21/6/2020;6;Finland;Europe;9;0; 81.91 ; 5540745.0 
20/6/2020;6;Finland;Europe;16;0; 81.91 ; 5540745.0 
19/6/2020;6;Finland;Europe;0;0; 81.91 ; 5540745.0 
18/6/2020;6;Finland;Europe;5;0; 81.91 ; 5540745.0 
17/6/2020;6;Finland;Europe;4;0; 81.91 ; 5540745.0 
16/6/2020;6;Finland;Europe;4;0; 81.91 ; 5540745.0 
15/6/2020;6;Finland;Europe;17;1; 81.91 ; 5540745.0 
14/6/2020;6;Finland;Europe;14;0; 81.91 ; 5540745.0 
13/6/2020;6;Finland;Europe;9;0; 81.91 ; 5540745.0 
12/6/2020;6;Finland;Europe;24;1; 81.91 ; 5540745.0 
11/6/2020;6;Finland;Europe;15;0; 81.91 ; 5540745.0 
10/6/2020;6;Finland;Europe;24;1; 81.91 ; 5540745.0 
9/6/2020;6;Finland;Europe;20;0; 81.91 ; 5540745.0 
8/6/2020;6;Finland;Europe;17;1; 81.91 ; 5540745.0 
7/6/2020;6;Finland;Europe;23;0; 81.91 ; 5540745.0 
6/6/2020;6;Finland;Europe;30;0; 81.91 ; 5540745.0 
5/6/2020;6;Finland;Europe;0;1; 81.91 ; 5540745.0 
4/6/2020;6;Finland;Europe;24;1; 81.91 ; 5540745.0 
3/6/2020;6;Finland;Europe;2;0; 81.91 ; 5540745.0 
2/6/2020;6;Finland;Europe;26;0; 81.91 ; 5540745.0 
1/6/2020;6;Finland;Europe;33;4; 81.91 ; 5540745.0 
31/5/2020;5;Finland;Europe;50;2; 81.91 ; 5540745.0 
30/5/2020;5;Finland;Europe;33;1; 81.91 ; 5540745.0 
29/5/2020;5;Finland;Europe;51;0; 81.91 ; 5540745.0 
28/5/2020;5;Finland;Europe;64;1; 81.91 ; 5540745.0 
27/5/2020;5;Finland;Europe;29;4; 81.91 ; 5540745.0 
26/5/2020;5;Finland;Europe;20;1; 81.91 ; 5540745.0 
25/5/2020;5;Finland;Europe;11;1; 81.91 ; 5540745.0 
24/5/2020;5;Finland;Europe;31;0; 81.91 ; 5540745.0 
23/5/2020;5;Finland;Europe;44;0; 81.91 ; 5540745.0 
22/5/2020;5;Finland;Europe;50;2; 81.91 ; 5540745.0 
21/5/2020;5;Finland;Europe;44;3; 81.91 ; 5540745.0 
20/5/2020;5;Finland;Europe;19;1; 81.91 ; 5540745.0 
19/5/2020;5;Finland;Europe;33;2; 81.91 ; 5540745.0 
18/5/2020;5;Finland;Europe;61;1; 81.91 ; 5540745.0 
17/5/2020;5;Finland;Europe;58;4; 81.91 ; 5540745.0 
16/5/2020;5;Finland;Europe;83;6; 81.91 ; 5540745.0 
15/5/2020;5;Finland;Europe;91;3; 81.91 ; 5540745.0 
14/5/2020;5;Finland;Europe;51;9; 81.91 ; 5540745.0 
13/5/2020;5;Finland;Europe;19;4; 81.91 ; 5540745.0 
12/5/2020;5;Finland;Europe;22;4; 81.91 ; 5540745.0 
11/5/2020;5;Finland;Europe;82;2; 81.91 ; 5540745.0 
10/5/2020;5;Finland;Europe;142;5; 81.91 ; 5540745.0 
9/5/2020;5;Finland;Europe;65;5; 81.91 ; 5540745.0 
8/5/2020;5;Finland;Europe;100;3; 81.91 ; 5540745.0 
7/5/2020;5;Finland;Europe;161;6; 81.91 ; 5540745.0 
6/5/2020;5;Finland;Europe;85;6; 81.91 ; 5540745.0 
5/5/2020;5;Finland;Europe;73;10; 81.91 ; 5540745.0 
4/5/2020;5;Finland;Europe;75;10; 81.91 ; 5540745.0 
3/5/2020;5;Finland;Europe;128;2; 81.91 ; 5540745.0 
2/5/2020;5;Finland;Europe;56;7; 81.91 ; 5540745.0 
1/5/2020;5;Finland;Europe;89;5; 81.91 ; 5540745.0 
30/4/2020;4;Finland;Europe;166;7; 81.91 ; 5540745.0 
29/4/2020;4;Finland;Europe;45;6; 81.91 ; 5540745.0 
28/4/2020;4;Finland;Europe;119;3; 81.91 ; 5540745.0 
27/4/2020;4;Finland;Europe;101;4; 81.91 ; 5540745.0 
26/4/2020;4;Finland;Europe;80;9; 81.91 ; 5540745.0 
25/4/2020;4;Finland;Europe;111;5; 81.91 ; 5540745.0 
24/4/2020;4;Finland;Europe;155;23; 81.91 ; 5540745.0 
23/4/2020;4;Finland;Europe;115;8; 81.91 ; 5540745.0 
22/4/2020;4;Finland;Europe;146;43; 81.91 ; 5540745.0 
21/4/2020;4;Finland;Europe;85;4; 81.91 ; 5540745.0 
20/4/2020;4;Finland;Europe;102;4; 81.91 ; 5540745.0 
19/4/2020;4;Finland;Europe;192;8; 81.91 ; 5540745.0 
18/4/2020;4;Finland;Europe;120;7; 81.91 ; 5540745.0 
17/4/2020;4;Finland;Europe;132;3; 81.91 ; 5540745.0 
16/4/2020;4;Finland;Europe;76;8; 81.91 ; 5540745.0 
15/4/2020;4;Finland;Europe;97;5; 81.91 ; 5540745.0 
14/4/2020;4;Finland;Europe;90;3; 81.91 ; 5540745.0 
13/4/2020;4;Finland;Europe;69;7; 81.91 ; 5540745.0 
12/4/2020;4;Finland;Europe;136;1; 81.91 ; 5540745.0 
11/4/2020;4;Finland;Europe;164;6; 81.91 ; 5540745.0 
10/4/2020;4;Finland;Europe;118;2; 81.91 ; 5540745.0 
9/4/2020;4;Finland;Europe;179;6; 81.91 ; 5540745.0 
8/4/2020;4;Finland;Europe;132;7; 81.91 ; 5540745.0 
7/4/2020;4;Finland;Europe;249;0; 81.91 ; 5540745.0 
6/4/2020;4;Finland;Europe;45;2; 81.91 ; 5540745.0 
5/4/2020;4;Finland;Europe;267;5; 81.91 ; 5540745.0 
4/4/2020;4;Finland;Europe;97;1; 81.91 ; 5540745.0 
3/4/2020;4;Finland;Europe;72;2; 81.91 ; 5540745.0 
2/4/2020;4;Finland;Europe;62;0; 81.91 ; 5540745.0 
1/4/2020;4;Finland;Europe;71;4; 81.91 ; 5540745.0 
31/3/2020;3;Finland;Europe;95;2; 81.91 ; 5540745.0 
30/3/2020;3;Finland;Europe;0;2; 81.91 ; 5540745.0 
29/3/2020;3;Finland;Europe;193;2; 81.91 ; 5540745.0 
28/3/2020;3;Finland;Europe;67;3; 81.91 ; 5540745.0 
27/3/2020;3;Finland;Europe;78;1; 81.91 ; 5540745.0 
26/3/2020;3;Finland;Europe;88;2; 81.91 ; 5540745.0 
25/3/2020;3;Finland;Europe;92;0; 81.91 ; 5540745.0 
24/3/2020;3;Finland;Europe;74;0; 81.91 ; 5540745.0 
23/3/2020;3;Finland;Europe;105;0; 81.91 ; 5540745.0 
22/3/2020;3;Finland;Europe;71;1; 81.91 ; 5540745.0 
21/3/2020;3;Finland;Europe;50;0; 81.91 ; 5540745.0 
20/3/2020;3;Finland;Europe;31;0; 81.91 ; 5540745.0 
19/3/2020;3;Finland;Europe;50;0; 81.91 ; 5540745.0 
18/3/2020;3;Finland;Europe;47;0; 81.91 ; 5540745.0 
17/3/2020;3;Finland;Europe;5;0; 81.91 ; 5540745.0 
16/3/2020;3;Finland;Europe;57;0; 81.91 ; 5540745.0 
15/3/2020;3;Finland;Europe;27;0; 81.91 ; 5540745.0 
14/3/2020;3;Finland;Europe;28;0; 81.91 ; 5540745.0 
13/3/2020;3;Finland;Europe;96;0; 81.91 ; 5540745.0 
12/3/2020;3;Finland;Europe;19;0; 81.91 ; 5540745.0 
10/3/2020;3;Finland;Europe;10;0; 81.91 ; 5540745.0 
9/3/2020;3;Finland;Europe;11;0; 81.91 ; 5540745.0 
7/3/2020;3;Finland;Europe;7;0; 81.91 ; 5540745.0 
6/3/2020;3;Finland;Europe;5;0; 81.91 ; 5540745.0 
4/3/2020;3;Finland;Europe;1;0; 81.91 ; 5540745.0 
2/3/2020;3;Finland;Europe;3;0; 81.91 ; 5540745.0 
1/3/2020;3;Finland;Europe;0;0; 81.91 ; 5540745.0 
29/2/2020;2;Finland;Europe;1;0; 81.91 ; 5540745.0 
28/2/2020;2;Finland;Europe;0;0; 81.91 ; 5540745.0 
27/2/2020;2;Finland;Europe;1;0; 81.91 ; 5540745.0 
26/2/2020;2;Finland;Europe;0;0; 81.91 ; 5540745.0 
25/2/2020;2;Finland;Europe;0;0; 81.91 ; 5540745.0 
24/2/2020;2;Finland;Europe;0;0; 81.91 ; 5540745.0 
23/2/2020;2;Finland;Europe;0;0; 81.91 ; 5540745.0 
22/2/2020;2;Finland;Europe;0;0; 81.91 ; 5540745.0 
21/2/2020;2;Finland;Europe;0;0; 81.91 ; 5540745.0 
