dateRep;countriesAndTerritories;cases;deaths;life_expectancy;population
9/12/2020;Oman;210;2; 77.86 ; 4576300.0 
8/12/2020;Oman;229;8; 77.86 ; 4576300.0 
7/12/2020;Oman;557;9; 77.86 ; 4576300.0 
6/12/2020;Oman;0;0; 77.86 ; 4576300.0 
5/12/2020;Oman;0;0; 77.86 ; 4576300.0 
4/12/2020;Oman;184;5; 77.86 ; 4576300.0 
3/12/2020;Oman;237;0; 77.86 ; 4576300.0 
2/12/2020;Oman;209;7; 77.86 ; 4576300.0 
1/12/2020;Oman;215;5; 77.86 ; 4576300.0 
30/11/2020;Oman;905;27; 77.86 ; 4576300.0 
29/11/2020;Oman;0;0; 77.86 ; 4576300.0 
28/11/2020;Oman;0;0; 77.86 ; 4576300.0 
27/11/2020;Oman;0;0; 77.86 ; 4576300.0 
26/11/2020;Oman;0;0; 77.86 ; 4576300.0 
25/11/2020;Oman;223;5; 77.86 ; 4576300.0 
24/11/2020;Oman;275;6; 77.86 ; 4576300.0 
23/11/2020;Oman;721;15; 77.86 ; 4576300.0 
22/11/2020;Oman;0;0; 77.86 ; 4576300.0 
21/11/2020;Oman;0;0; 77.86 ; 4576300.0 
20/11/2020;Oman;231;5; 77.86 ; 4576300.0 
19/11/2020;Oman;411;10; 77.86 ; 4576300.0 
18/11/2020;Oman;0;0; 77.86 ; 4576300.0 
17/11/2020;Oman;329;12; 77.86 ; 4576300.0 
16/11/2020;Oman;947;12; 77.86 ; 4576300.0 
15/11/2020;Oman;0;0; 77.86 ; 4576300.0 
14/11/2020;Oman;0;0; 77.86 ; 4576300.0 
13/11/2020;Oman;256;5; 77.86 ; 4576300.0 
12/11/2020;Oman;302;5; 77.86 ; 4576300.0 
11/11/2020;Oman;381;6; 77.86 ; 4576300.0 
10/11/2020;Oman;363;9; 77.86 ; 4576300.0 
9/11/2020;Oman;973;15; 77.86 ; 4576300.0 
8/11/2020;Oman;0;0; 77.86 ; 4576300.0 
7/11/2020;Oman;0;0; 77.86 ; 4576300.0 
6/11/2020;Oman;320;11; 77.86 ; 4576300.0 
5/11/2020;Oman;319;11; 77.86 ; 4576300.0 
4/11/2020;Oman;376;8; 77.86 ; 4576300.0 
3/11/2020;Oman;418;10; 77.86 ; 4576300.0 
2/11/2020;Oman;1300;38; 77.86 ; 4576300.0 
1/11/2020;Oman;0;0; 77.86 ; 4576300.0 
31/10/2020;Oman;0;0; 77.86 ; 4576300.0 
30/10/2020;Oman;0;0; 77.86 ; 4576300.0 
29/10/2020;Oman;614;5; 77.86 ; 4576300.0 
28/10/2020;Oman;466;13; 77.86 ; 4576300.0 
27/10/2020;Oman;422;16; 77.86 ; 4576300.0 
26/10/2020;Oman;1095;27; 77.86 ; 4576300.0 
25/10/2020;Oman;0;0; 77.86 ; 4576300.0 
24/10/2020;Oman;0;0; 77.86 ; 4576300.0 
23/10/2020;Oman;353;10; 77.86 ; 4576300.0 
22/10/2020;Oman;451;15; 77.86 ; 4576300.0 
21/10/2020;Oman;439;8; 77.86 ; 4576300.0 
20/10/2020;Oman;641;13; 77.86 ; 4576300.0 
19/10/2020;Oman;1657;30; 77.86 ; 4576300.0 
18/10/2020;Oman;0;0; 77.86 ; 4576300.0 
17/10/2020;Oman;0;0; 77.86 ; 4576300.0 
16/10/2020;Oman;520;10; 77.86 ; 4576300.0 
15/10/2020;Oman;563;8; 77.86 ; 4576300.0 
14/10/2020;Oman;638;7; 77.86 ; 4576300.0 
13/10/2020;Oman;685;8; 77.86 ; 4576300.0 
12/10/2020;Oman;1761;29; 77.86 ; 4576300.0 
11/10/2020;Oman;0;0; 77.86 ; 4576300.0 
10/10/2020;Oman;0;0; 77.86 ; 4576300.0 
9/10/2020;Oman;664;9; 77.86 ; 4576300.0 
8/10/2020;Oman;817;10; 77.86 ; 4576300.0 
7/10/2020;Oman;834;5; 77.86 ; 4576300.0 
6/10/2020;Oman;544;8; 77.86 ; 4576300.0 
5/10/2020;Oman;2685;42; 77.86 ; 4576300.0 
4/10/2020;Oman;0;0; 77.86 ; 4576300.0 
3/10/2020;Oman;0;0; 77.86 ; 4576300.0 
2/10/2020;Oman;0;0; 77.86 ; 4576300.0 
1/10/2020;Oman;0;0; 77.86 ; 4576300.0 
30/9/2020;Oman;528;11; 77.86 ; 4576300.0 
29/9/2020;Oman;607;15; 77.86 ; 4576300.0 
28/9/2020;Oman;1543;24; 77.86 ; 4576300.0 
27/9/2020;Oman;0;0; 77.86 ; 4576300.0 
26/9/2020;Oman;0;0; 77.86 ; 4576300.0 
25/9/2020;Oman;568;10; 77.86 ; 4576300.0 
24/9/2020;Oman;628;10; 77.86 ; 4576300.0 
23/9/2020;Oman;660;12; 77.86 ; 4576300.0 
22/9/2020;Oman;576;7; 77.86 ; 4576300.0 
21/9/2020;Oman;1722;28; 77.86 ; 4576300.0 
20/9/2020;Oman;0;0; 77.86 ; 4576300.0 
19/9/2020;Oman;0;0; 77.86 ; 4576300.0 
18/9/2020;Oman;557;13; 77.86 ; 4576300.0 
17/9/2020;Oman;536;8; 77.86 ; 4576300.0 
16/9/2020;Oman;438;7; 77.86 ; 4576300.0 
15/9/2020;Oman;476;10; 77.86 ; 4576300.0 
14/9/2020;Oman;1409;18; 77.86 ; 4576300.0 
13/9/2020;Oman;0;0; 77.86 ; 4576300.0 
12/9/2020;Oman;0;0; 77.86 ; 4576300.0 
11/9/2020;Oman;398;11; 77.86 ; 4576300.0 
10/9/2020;Oman;349;9; 77.86 ; 4576300.0 
9/9/2020;Oman;262;8; 77.86 ; 4576300.0 
8/9/2020;Oman;256;6; 77.86 ; 4576300.0 
7/9/2020;Oman;692;23; 77.86 ; 4576300.0 
6/9/2020;Oman;0;0; 77.86 ; 4576300.0 
5/9/2020;Oman;0;0; 77.86 ; 4576300.0 
4/9/2020;Oman;452;16; 77.86 ; 4576300.0 
3/9/2020;Oman;0;0; 77.86 ; 4576300.0 
2/9/2020;Oman;206;4; 77.86 ; 4576300.0 
1/9/2020;Oman;178;8; 77.86 ; 4576300.0 
31/8/2020;Oman;539;27; 77.86 ; 4576300.0 
30/8/2020;Oman;0;0; 77.86 ; 4576300.0 
29/8/2020;Oman;0;0; 77.86 ; 4576300.0 
28/8/2020;Oman;187;4; 77.86 ; 4576300.0 
27/8/2020;Oman;166;4; 77.86 ; 4576300.0 
26/8/2020;Oman;143;5; 77.86 ; 4576300.0 
25/8/2020;Oman;740;28; 77.86 ; 4576300.0 
24/8/2020;Oman;0;0; 77.86 ; 4576300.0 
23/8/2020;Oman;0;0; 77.86 ; 4576300.0 
22/8/2020;Oman;0;0; 77.86 ; 4576300.0 
21/8/2020;Oman;163;6; 77.86 ; 4576300.0 
20/8/2020;Oman;188;6; 77.86 ; 4576300.0 
19/8/2020;Oman;192;9; 77.86 ; 4576300.0 
18/8/2020;Oman;140;16; 77.86 ; 4576300.0 
17/8/2020;Oman;162;10; 77.86 ; 4576300.0 
16/8/2020;Oman;181;5; 77.86 ; 4576300.0 
15/8/2020;Oman;212;6; 77.86 ; 4576300.0 
14/8/2020;Oman;232;12; 77.86 ; 4576300.0 
13/8/2020;Oman;249;6; 77.86 ; 4576300.0 
12/8/2020;Oman;263;12; 77.86 ; 4576300.0 
11/8/2020;Oman;207;8; 77.86 ; 4576300.0 
10/8/2020;Oman;223;4; 77.86 ; 4576300.0 
9/8/2020;Oman;290;7; 77.86 ; 4576300.0 
8/8/2020;Oman;354;10; 77.86 ; 4576300.0 
7/8/2020;Oman;427;4; 77.86 ; 4576300.0 
6/8/2020;Oman;1127;67; 77.86 ; 4576300.0 
5/8/2020;Oman;0;0; 77.86 ; 4576300.0 
4/8/2020;Oman;0;0; 77.86 ; 4576300.0 
3/8/2020;Oman;0;0; 77.86 ; 4576300.0 
2/8/2020;Oman;0;0; 77.86 ; 4576300.0 
1/8/2020;Oman;0;0; 77.86 ; 4576300.0 
31/7/2020;Oman;590;9; 77.86 ; 4576300.0 
30/7/2020;Oman;665;10; 77.86 ; 4576300.0 
29/7/2020;Oman;846;9; 77.86 ; 4576300.0 
28/7/2020;Oman;1053;9; 77.86 ; 4576300.0 
27/7/2020;Oman;1147;13; 77.86 ; 4576300.0 
26/7/2020;Oman;1067;12; 77.86 ; 4576300.0 
25/7/2020;Oman;1145;4; 77.86 ; 4576300.0 
24/7/2020;Oman;1099;6; 77.86 ; 4576300.0 
23/7/2020;Oman;1660;12; 77.86 ; 4576300.0 
22/7/2020;Oman;1487;11; 77.86 ; 4576300.0 
21/7/2020;Oman;1739;8; 77.86 ; 4576300.0 
20/7/2020;Oman;1157;10; 77.86 ; 4576300.0 
19/7/2020;Oman;1311;10; 77.86 ; 4576300.0 
18/7/2020;Oman;1619;8; 77.86 ; 4576300.0 
17/7/2020;Oman;1327;9; 77.86 ; 4576300.0 
16/7/2020;Oman;1679;8; 77.86 ; 4576300.0 
15/7/2020;Oman;1389;14; 77.86 ; 4576300.0 
14/7/2020;Oman;2164;2; 77.86 ; 4576300.0 
13/7/2020;Oman;1318;9; 77.86 ; 4576300.0 
12/7/2020;Oman;1083;4; 77.86 ; 4576300.0 
11/7/2020;Oman;1889;8; 77.86 ; 4576300.0 
10/7/2020;Oman;1518;3; 77.86 ; 4576300.0 
9/7/2020;Oman;1210;9; 77.86 ; 4576300.0 
8/7/2020;Oman;1262;6; 77.86 ; 4576300.0 
7/7/2020;Oman;1557;5; 77.86 ; 4576300.0 
6/7/2020;Oman;1072;10; 77.86 ; 4576300.0 
5/7/2020;Oman;1177;10; 77.86 ; 4576300.0 
4/7/2020;Oman;1374;5; 77.86 ; 4576300.0 
3/7/2020;Oman;1361;3; 77.86 ; 4576300.0 
2/7/2020;Oman;1124;9; 77.86 ; 4576300.0 
1/7/2020;Oman;1010;7; 77.86 ; 4576300.0 
30/6/2020;Oman;910;6; 77.86 ; 4576300.0 
29/6/2020;Oman;1197;4; 77.86 ; 4576300.0 
28/6/2020;Oman;919;6; 77.86 ; 4576300.0 
27/6/2020;Oman;1132;9; 77.86 ; 4576300.0 
26/6/2020;Oman;1366;2; 77.86 ; 4576300.0 
25/6/2020;Oman;1142;2; 77.86 ; 4576300.0 
24/6/2020;Oman;1318;3; 77.86 ; 4576300.0 
23/6/2020;Oman;1605;6; 77.86 ; 4576300.0 
22/6/2020;Oman;905;3; 77.86 ; 4576300.0 
21/6/2020;Oman;896;3; 77.86 ; 4576300.0 
20/6/2020;Oman;852;6; 77.86 ; 4576300.0 
19/6/2020;Oman;739;3; 77.86 ; 4576300.0 
18/6/2020;Oman;810;2; 77.86 ; 4576300.0 
17/6/2020;Oman;745;6; 77.86 ; 4576300.0 
16/6/2020;Oman;1043;4; 77.86 ; 4576300.0 
15/6/2020;Oman;1404;5; 77.86 ; 4576300.0 
14/6/2020;Oman;1006;3; 77.86 ; 4576300.0 
13/6/2020;Oman;1117;7; 77.86 ; 4576300.0 
12/6/2020;Oman;1067;5; 77.86 ; 4576300.0 
11/6/2020;Oman;689;1; 77.86 ; 4576300.0 
10/6/2020;Oman;712;2; 77.86 ; 4576300.0 
9/6/2020;Oman;604;6; 77.86 ; 4576300.0 
8/6/2020;Oman;866;3; 77.86 ; 4576300.0 
7/6/2020;Oman;930;0; 77.86 ; 4576300.0 
6/6/2020;Oman;770;5; 77.86 ; 4576300.0 
5/6/2020;Oman;779;0; 77.86 ; 4576300.0 
4/6/2020;Oman;738;8; 77.86 ; 4576300.0 
3/6/2020;Oman;576;9; 77.86 ; 4576300.0 
2/6/2020;Oman;786;3; 77.86 ; 4576300.0 
1/6/2020;Oman;1014;5; 77.86 ; 4576300.0 
31/5/2020;Oman;603;2; 77.86 ; 4576300.0 
30/5/2020;Oman;811;0; 77.86 ; 4576300.0 
29/5/2020;Oman;636;2; 77.86 ; 4576300.0 
28/5/2020;Oman;255;1; 77.86 ; 4576300.0 
27/5/2020;Oman;348;0; 77.86 ; 4576300.0 
26/5/2020;Oman;0;0; 77.86 ; 4576300.0 
25/5/2020;Oman;513;1; 77.86 ; 4576300.0 
24/5/2020;Oman;463;4; 77.86 ; 4576300.0 
23/5/2020;Oman;424;1; 77.86 ; 4576300.0 
22/5/2020;Oman;327;1; 77.86 ; 4576300.0 
21/5/2020;Oman;372;3; 77.86 ; 4576300.0 
20/5/2020;Oman;292;1; 77.86 ; 4576300.0 
19/5/2020;Oman;193;4; 77.86 ; 4576300.0 
18/5/2020;Oman;157;1; 77.86 ; 4576300.0 
17/5/2020;Oman;404;2; 77.86 ; 4576300.0 
16/5/2020;Oman;284;0; 77.86 ; 4576300.0 
15/5/2020;Oman;322;2; 77.86 ; 4576300.0 
14/5/2020;Oman;298;0; 77.86 ; 4576300.0 
13/5/2020;Oman;147;0; 77.86 ; 4576300.0 
12/5/2020;Oman;175;0; 77.86 ; 4576300.0 
11/5/2020;Oman;175;0; 77.86 ; 4576300.0 
10/5/2020;Oman;112;2; 77.86 ; 4576300.0 
9/5/2020;Oman;154;1; 77.86 ; 4576300.0 
8/5/2020;Oman;55;1; 77.86 ; 4576300.0 
7/5/2020;Oman;168;1; 77.86 ; 4576300.0 
6/5/2020;Oman;98;0; 77.86 ; 4576300.0 
5/5/2020;Oman;69;0; 77.86 ; 4576300.0 
4/5/2020;Oman;85;0; 77.86 ; 4576300.0 
3/5/2020;Oman;36;1; 77.86 ; 4576300.0 
2/5/2020;Oman;99;0; 77.86 ; 4576300.0 
1/5/2020;Oman;74;1; 77.86 ; 4576300.0 
30/4/2020;Oman;143;0; 77.86 ; 4576300.0 
29/4/2020;Oman;82;0; 77.86 ; 4576300.0 
28/4/2020;Oman;51;0; 77.86 ; 4576300.0 
27/4/2020;Oman;93;0; 77.86 ; 4576300.0 
26/4/2020;Oman;115;0; 77.86 ; 4576300.0 
25/4/2020;Oman;74;1; 77.86 ; 4576300.0 
24/4/2020;Oman;102;1; 77.86 ; 4576300.0 
23/4/2020;Oman;106;0; 77.86 ; 4576300.0 
22/4/2020;Oman;0;0; 77.86 ; 4576300.0 
21/4/2020;Oman;242;1; 77.86 ; 4576300.0 
20/4/2020;Oman;86;1; 77.86 ; 4576300.0 
19/4/2020;Oman;111;0; 77.86 ; 4576300.0 
18/4/2020;Oman;50;2; 77.86 ; 4576300.0 
17/4/2020;Oman;109;0; 77.86 ; 4576300.0 
16/4/2020;Oman;0;0; 77.86 ; 4576300.0 
15/4/2020;Oman;97;0; 77.86 ; 4576300.0 
14/4/2020;Oman;214;0; 77.86 ; 4576300.0 
13/4/2020;Oman;53;1; 77.86 ; 4576300.0 
12/4/2020;Oman;62;0; 77.86 ; 4576300.0 
11/4/2020;Oman;27;0; 77.86 ; 4576300.0 
10/4/2020;Oman;38;1; 77.86 ; 4576300.0 
9/4/2020;Oman;0;0; 77.86 ; 4576300.0 
8/4/2020;Oman;48;0; 77.86 ; 4576300.0 
7/4/2020;Oman;73;0; 77.86 ; 4576300.0 
6/4/2020;Oman;21;0; 77.86 ; 4576300.0 
5/4/2020;Oman;46;1; 77.86 ; 4576300.0 
4/4/2020;Oman;0;0; 77.86 ; 4576300.0 
3/4/2020;Oman;21;0; 77.86 ; 4576300.0 
2/4/2020;Oman;18;0; 77.86 ; 4576300.0 
1/4/2020;Oman;13;1; 77.86 ; 4576300.0 
31/3/2020;Oman;12;0; 77.86 ; 4576300.0 
30/3/2020;Oman;15;0; 77.86 ; 4576300.0 
29/3/2020;Oman;21;0; 77.86 ; 4576300.0 
28/3/2020;Oman;22;0; 77.86 ; 4576300.0 
27/3/2020;Oman;10;0; 77.86 ; 4576300.0 
26/3/2020;Oman;15;0; 77.86 ; 4576300.0 
25/3/2020;Oman;18;0; 77.86 ; 4576300.0 
24/3/2020;Oman;11;0; 77.86 ; 4576300.0 
23/3/2020;Oman;3;0; 77.86 ; 4576300.0 
22/3/2020;Oman;4;0; 77.86 ; 4576300.0 
21/3/2020;Oman;9;0; 77.86 ; 4576300.0 
20/3/2020;Oman;0;0; 77.86 ; 4576300.0 
19/3/2020;Oman;15;0; 77.86 ; 4576300.0 
18/3/2020;Oman;0;0; 77.86 ; 4576300.0 
17/3/2020;Oman;2;0; 77.86 ; 4576300.0 
16/3/2020;Oman;2;0; 77.86 ; 4576300.0 
15/3/2020;Oman;0;0; 77.86 ; 4576300.0 
14/3/2020;Oman;2;0; 77.86 ; 4576300.0 
11/3/2020;Oman;0;0; 77.86 ; 4576300.0 
10/3/2020;Oman;2;0; 77.86 ; 4576300.0 
6/3/2020;Oman;1;0; 77.86 ; 4576300.0 
5/3/2020;Oman;8;0; 77.86 ; 4576300.0 
3/3/2020;Oman;1;0; 77.86 ; 4576300.0 
2/3/2020;Oman;0;0; 77.86 ; 4576300.0 
1/3/2020;Oman;0;0; 77.86 ; 4576300.0 
29/2/2020;Oman;0;0; 77.86 ; 4576300.0 
28/2/2020;Oman;2;0; 77.86 ; 4576300.0 
27/2/2020;Oman;0;0; 77.86 ; 4576300.0 
26/2/2020;Oman;2;0; 77.86 ; 4576300.0 
25/2/2020;Oman;2;0; 77.86 ; 4576300.0 
24/2/2020;Oman;0;0; 77.86 ; 4576300.0 
23/2/2020;Oman;0;0; 77.86 ; 4576300.0 
22/2/2020;Oman;0;0; 77.86 ; 4576300.0 
21/2/2020;Oman;0;0; 77.86 ; 4576300.0 
20/2/2020;Oman;0;0; 77.86 ; 4576300.0 
19/2/2020;Oman;0;0; 77.86 ; 4576300.0 
18/2/2020;Oman;0;0; 77.86 ; 4576300.0 
17/2/2020;Oman;0;0; 77.86 ; 4576300.0 
16/2/2020;Oman;0;0; 77.86 ; 4576300.0 
15/2/2020;Oman;0;0; 77.86 ; 4576300.0 
14/2/2020;Oman;0;0; 77.86 ; 4576300.0 
13/2/2020;Oman;0;0; 77.86 ; 4576300.0 
12/2/2020;Oman;0;0; 77.86 ; 4576300.0 
11/2/2020;Oman;0;0; 77.86 ; 4576300.0 
10/2/2020;Oman;0;0; 77.86 ; 4576300.0 
9/2/2020;Oman;0;0; 77.86 ; 4576300.0 
8/2/2020;Oman;0;0; 77.86 ; 4576300.0 
7/2/2020;Oman;0;0; 77.86 ; 4576300.0 
6/2/2020;Oman;0;0; 77.86 ; 4576300.0 
5/2/2020;Oman;0;0; 77.86 ; 4576300.0 
4/2/2020;Oman;0;0; 77.86 ; 4576300.0 
3/2/2020;Oman;0;0; 77.86 ; 4576300.0 
2/2/2020;Oman;0;0; 77.86 ; 4576300.0 
1/2/2020;Oman;0;0; 77.86 ; 4576300.0 
31/1/2020;Oman;0;0; 77.86 ; 4576300.0 
30/1/2020;Oman;0;0; 77.86 ; 4576300.0 
29/1/2020;Oman;0;0; 77.86 ; 4576300.0 
28/1/2020;Oman;0;0; 77.86 ; 4576300.0 
27/1/2020;Oman;0;0; 77.86 ; 4576300.0 
26/1/2020;Oman;0;0; 77.86 ; 4576300.0 
25/1/2020;Oman;0;0; 77.86 ; 4576300.0 
24/1/2020;Oman;0;0; 77.86 ; 4576300.0 
23/1/2020;Oman;0;0; 77.86 ; 4576300.0 
22/1/2020;Oman;0;0; 77.86 ; 4576300.0 
21/1/2020;Oman;0;0; 77.86 ; 4576300.0 
20/1/2020;Oman;0;0; 77.86 ; 4576300.0 
19/1/2020;Oman;0;0; 77.86 ; 4576300.0 
18/1/2020;Oman;0;0; 77.86 ; 4576300.0 
17/1/2020;Oman;0;0; 77.86 ; 4576300.0 
16/1/2020;Oman;0;0; 77.86 ; 4576300.0 
15/1/2020;Oman;0;0; 77.86 ; 4576300.0 
14/1/2020;Oman;0;0; 77.86 ; 4576300.0 
13/1/2020;Oman;0;0; 77.86 ; 4576300.0 
12/1/2020;Oman;0;0; 77.86 ; 4576300.0 
11/1/2020;Oman;0;0; 77.86 ; 4576300.0 
10/1/2020;Oman;0;0; 77.86 ; 4576300.0 
9/1/2020;Oman;0;0; 77.86 ; 4576300.0 
8/1/2020;Oman;0;0; 77.86 ; 4576300.0 
7/1/2020;Oman;0;0; 77.86 ; 4576300.0 
6/1/2020;Oman;0;0; 77.86 ; 4576300.0 
5/1/2020;Oman;0;0; 77.86 ; 4576300.0 
4/1/2020;Oman;0;0; 77.86 ; 4576300.0 
3/1/2020;Oman;0;0; 77.86 ; 4576300.0 
2/1/2020;Oman;0;0;#N/D;#N/D
1/1/2020;Oman;0;0;#N/D;#N/D
31/12/2019;Oman;0;0;#N/D;#N/D
14/12/2020;Pakistan;2362;36; 67.27 ; 235824864.0 
13/12/2020;Pakistan;3369;72; 67.27 ; 235824864.0 
12/12/2020;Pakistan;2729;71; 67.27 ; 235824864.0 
11/12/2020;Pakistan;3047;50; 67.27 ; 235824864.0 
10/12/2020;Pakistan;3138;56; 67.27 ; 235824864.0 
9/12/2020;Pakistan;2963;60; 67.27 ; 235824864.0 
8/12/2020;Pakistan;2885;89; 67.27 ; 235824864.0 
7/12/2020;Pakistan;3795;37; 67.27 ; 235824864.0 
6/12/2020;Pakistan;3308;58; 67.27 ; 235824864.0 
5/12/2020;Pakistan;3119;43; 67.27 ; 235824864.0 
4/12/2020;Pakistan;3262;55; 67.27 ; 235824864.0 
3/12/2020;Pakistan;3499;39; 67.27 ; 235824864.0 
2/12/2020;Pakistan;2829;75; 67.27 ; 235824864.0 
1/12/2020;Pakistan;2458;66; 67.27 ; 235824864.0 
30/11/2020;Pakistan;2839;40; 67.27 ; 235824864.0 
29/11/2020;Pakistan;2829;43; 67.27 ; 235824864.0 
28/11/2020;Pakistan;3045;45; 67.27 ; 235824864.0 
27/11/2020;Pakistan;3113;54; 67.27 ; 235824864.0 
26/11/2020;Pakistan;3306;40; 67.27 ; 235824864.0 
25/11/2020;Pakistan;3009;59; 67.27 ; 235824864.0 
24/11/2020;Pakistan;2954;48; 67.27 ; 235824864.0 
23/11/2020;Pakistan;2756;34; 67.27 ; 235824864.0 
22/11/2020;Pakistan;2665;59; 67.27 ; 235824864.0 
21/11/2020;Pakistan;2843;42; 67.27 ; 235824864.0 
20/11/2020;Pakistan;2738;313; 67.27 ; 235824864.0 
19/11/2020;Pakistan;2547;18; 67.27 ; 235824864.0 
18/11/2020;Pakistan;2298;37; 67.27 ; 235824864.0 
17/11/2020;Pakistan;2050;33; 67.27 ; 235824864.0 
16/11/2020;Pakistan;2128;19; 67.27 ; 235824864.0 
15/11/2020;Pakistan;2443;32; 67.27 ; 235824864.0 
14/11/2020;Pakistan;2165;17; 67.27 ; 235824864.0 
13/11/2020;Pakistan;2304;37; 67.27 ; 235824864.0 
12/11/2020;Pakistan;1808;34; 67.27 ; 235824864.0 
11/11/2020;Pakistan;1708;21; 67.27 ; 235824864.0 
10/11/2020;Pakistan;1637;23; 67.27 ; 235824864.0 
9/11/2020;Pakistan;1650;9; 67.27 ; 235824864.0 
8/11/2020;Pakistan;1436;25; 67.27 ; 235824864.0 
7/11/2020;Pakistan;1502;20; 67.27 ; 235824864.0 
6/11/2020;Pakistan;1376;30; 67.27 ; 235824864.0 
5/11/2020;Pakistan;1302;26; 67.27 ; 235824864.0 
4/11/2020;Pakistan;1313;18; 67.27 ; 235824864.0 
3/11/2020;Pakistan;1167;14; 67.27 ; 235824864.0 
2/11/2020;Pakistan;1123;12; 67.27 ; 235824864.0 
1/11/2020;Pakistan;977;17; 67.27 ; 235824864.0 
31/10/2020;Pakistan;807;11; 67.27 ; 235824864.0 
30/10/2020;Pakistan;1078;20; 67.27 ; 235824864.0 
29/10/2020;Pakistan;908;16; 67.27 ; 235824864.0 
28/10/2020;Pakistan;825;14; 67.27 ; 235824864.0 
27/10/2020;Pakistan;773;6; 67.27 ; 235824864.0 
26/10/2020;Pakistan;707;3; 67.27 ; 235824864.0 
25/10/2020;Pakistan;832;9; 67.27 ; 235824864.0 
24/10/2020;Pakistan;847;12; 67.27 ; 235824864.0 
23/10/2020;Pakistan;736;13; 67.27 ; 235824864.0 
22/10/2020;Pakistan;736;10; 67.27 ; 235824864.0 
21/10/2020;Pakistan;1292;33; 67.27 ; 235824864.0 
20/10/2020;Pakistan;0;0; 67.27 ; 235824864.0 
19/10/2020;Pakistan;433;5; 67.27 ; 235824864.0 
18/10/2020;Pakistan;567;16; 67.27 ; 235824864.0 
17/10/2020;Pakistan;575;17; 67.27 ; 235824864.0 
16/10/2020;Pakistan;659;7; 67.27 ; 235824864.0 
15/10/2020;Pakistan;755;13; 67.27 ; 235824864.0 
14/10/2020;Pakistan;615;13; 67.27 ; 235824864.0 
13/10/2020;Pakistan;916;18; 67.27 ; 235824864.0 
12/10/2020;Pakistan;0;0; 67.27 ; 235824864.0 
11/10/2020;Pakistan;666;12; 67.27 ; 235824864.0 
10/10/2020;Pakistan;671;6; 67.27 ; 235824864.0 
9/10/2020;Pakistan;661;8; 67.27 ; 235824864.0 
8/10/2020;Pakistan;583;9; 67.27 ; 235824864.0 
7/10/2020;Pakistan;624;12; 67.27 ; 235824864.0 
6/10/2020;Pakistan;1111;10; 67.27 ; 235824864.0 
5/10/2020;Pakistan;0;0; 67.27 ; 235824864.0 
4/10/2020;Pakistan;632;6; 67.27 ; 235824864.0 
3/10/2020;Pakistan;553;8; 67.27 ; 235824864.0 
2/10/2020;Pakistan;625;15; 67.27 ; 235824864.0 
1/10/2020;Pakistan;543;5; 67.27 ; 235824864.0 
30/9/2020;Pakistan;747;5; 67.27 ; 235824864.0 
29/9/2020;Pakistan;675;8; 67.27 ; 235824864.0 
28/9/2020;Pakistan;566;9; 67.27 ; 235824864.0 
27/9/2020;Pakistan;694;6; 67.27 ; 235824864.0 
26/9/2020;Pakistan;566;7; 67.27 ; 235824864.0 
25/9/2020;Pakistan;798;7; 67.27 ; 235824864.0 
24/9/2020;Pakistan;799;5; 67.27 ; 235824864.0 
23/9/2020;Pakistan;532;8; 67.27 ; 235824864.0 
22/9/2020;Pakistan;582;4; 67.27 ; 235824864.0 
21/9/2020;Pakistan;633;4; 67.27 ; 235824864.0 
20/9/2020;Pakistan;640;1; 67.27 ; 235824864.0 
19/9/2020;Pakistan;645;7; 67.27 ; 235824864.0 
18/9/2020;Pakistan;752;9; 67.27 ; 235824864.0 
17/9/2020;Pakistan;545;6; 67.27 ; 235824864.0 
16/9/2020;Pakistan;665;4; 67.27 ; 235824864.0 
15/9/2020;Pakistan;404;6; 67.27 ; 235824864.0 
14/9/2020;Pakistan;539;4; 67.27 ; 235824864.0 
13/9/2020;Pakistan;526;6; 67.27 ; 235824864.0 
12/9/2020;Pakistan;584;3; 67.27 ; 235824864.0 
11/9/2020;Pakistan;516;5; 67.27 ; 235824864.0 
10/9/2020;Pakistan;196;6; 67.27 ; 235824864.0 
9/9/2020;Pakistan;426;9; 67.27 ; 235824864.0 
8/9/2020;Pakistan;330;5; 67.27 ; 235824864.0 
7/9/2020;Pakistan;394;3; 67.27 ; 235824864.0 
6/9/2020;Pakistan;484;2; 67.27 ; 235824864.0 
5/9/2020;Pakistan;513;5; 67.27 ; 235824864.0 
4/9/2020;Pakistan;498;7; 67.27 ; 235824864.0 
3/9/2020;Pakistan;424;10; 67.27 ; 235824864.0 
2/9/2020;Pakistan;441;20; 67.27 ; 235824864.0 
1/9/2020;Pakistan;300;4; 67.27 ; 235824864.0 
31/8/2020;Pakistan;213;6; 67.27 ; 235824864.0 
30/8/2020;Pakistan;264;4; 67.27 ; 235824864.0 
29/8/2020;Pakistan;319;1; 67.27 ; 235824864.0 
28/8/2020;Pakistan;415;9; 67.27 ; 235824864.0 
27/8/2020;Pakistan;445;7; 67.27 ; 235824864.0 
26/8/2020;Pakistan;482;12; 67.27 ; 235824864.0 
25/8/2020;Pakistan;946;20; 67.27 ; 235824864.0 
24/8/2020;Pakistan;0;0; 67.27 ; 235824864.0 
23/8/2020;Pakistan;591;4; 67.27 ; 235824864.0 
22/8/2020;Pakistan;586;12; 67.27 ; 235824864.0 
21/8/2020;Pakistan;630;10; 67.27 ; 235824864.0 
