dateRep;countriesAndTerritories;cases;deaths;life_expectancy;population
7/7/2020;Turkey;1086;16;77.69;85341248
6/7/2020;Turkey;1148;19;77.69;85341248
5/7/2020;Turkey;1154;20;77.69;85341248
4/7/2020;Turkey;1172;19;77.69;85341248
3/7/2020;Turkey;1186;17;77.69;85341248
2/7/2020;Turkey;1192;19;77.69;85341248
1/7/2020;Turkey;1293;16;77.69;85341248
30/6/2020;Turkey;1374;18;77.69;85341248
29/6/2020;Turkey;1356;15;77.69;85341248
28/6/2020;Turkey;1372;17;77.69;85341248
27/6/2020;Turkey;1396;19;77.69;85341248
26/6/2020;Turkey;1458;21;77.69;85341248
25/6/2020;Turkey;1492;24;77.69;85341248
24/6/2020;Turkey;1268;27;77.69;85341248
23/6/2020;Turkey;1212;24;77.69;85341248
22/6/2020;Turkey;1192;23;77.69;85341248
21/6/2020;Turkey;1248;22;77.69;85341248
20/6/2020;Turkey;1214;23;77.69;85341248
19/6/2020;Turkey;1304;21;77.69;85341248
18/6/2020;Turkey;1429;19;77.69;85341248
17/6/2020;Turkey;1467;17;77.69;85341248
16/6/2020;Turkey;1592;18;77.69;85341248
15/6/2020;Turkey;1562;15;77.69;85341248
14/6/2020;Turkey;1459;14;77.69;85341248
13/6/2020;Turkey;1195;15;77.69;85341248
12/6/2020;Turkey;987;17;77.69;85341248
11/6/2020;Turkey;922;17;77.69;85341248
10/6/2020;Turkey;993;18;77.69;85341248
9/6/2020;Turkey;989;19;77.69;85341248
8/6/2020;Turkey;914;23;77.69;85341248
7/6/2020;Turkey;878;21;77.69;85341248
6/6/2020;Turkey;930;18;77.69;85341248
5/6/2020;Turkey;988;21;77.69;85341248
4/6/2020;Turkey;867;24;77.69;85341248
3/6/2020;Turkey;786;22;77.69;85341248
2/6/2020;Turkey;827;23;77.69;85341248
1/6/2020;Turkey;839;25;77.69;85341248
31/5/2020;Turkey;983;26;77.69;85341248
30/5/2020;Turkey;1141;28;77.69;85341248
29/5/2020;Turkey;1182;30;77.69;85341248
28/5/2020;Turkey;1035;34;77.69;85341248
27/5/2020;Turkey;948;28;77.69;85341248
26/5/2020;Turkey;987;29;77.69;85341248
25/5/2020;Turkey;1141;32;77.69;85341248
24/5/2020;Turkey;1186;32;77.69;85341248
23/5/2020;Turkey;952;27;77.69;85341248
22/5/2020;Turkey;961;27;77.69;85341248
21/5/2020;Turkey;972;23;77.69;85341248
20/5/2020;Turkey;1022;28;77.69;85341248
19/5/2020;Turkey;1158;31;77.69;85341248
18/5/2020;Turkey;1368;44;77.69;85341248
17/5/2020;Turkey;1610;41;77.69;85341248
16/5/2020;Turkey;1708;48;77.69;85341248
15/5/2020;Turkey;1635;55;77.69;85341248
14/5/2020;Turkey;1639;58;77.69;85341248
13/5/2020;Turkey;1704;53;77.69;85341248
12/5/2020;Turkey;1114;55;77.69;85341248
11/5/2020;Turkey;1542;47;77.69;85341248
10/5/2020;Turkey;1546;50;77.69;85341248
9/5/2020;Turkey;1848;48;77.69;85341248
8/5/2020;Turkey;1977;57;77.69;85341248
7/5/2020;Turkey;2253;64;77.69;85341248
6/5/2020;Turkey;1832;59;77.69;85341248
5/5/2020;Turkey;1614;64;77.69;85341248
4/5/2020;Turkey;1670;61;77.69;85341248
3/5/2020;Turkey;1983;78;77.69;85341248
2/5/2020;Turkey;2188;84;77.69;85341248
1/5/2020;Turkey;2615;93;77.69;85341248
30/4/2020;Turkey;2936;89;77.69;85341248
29/4/2020;Turkey;2392;92;77.69;85341248
28/4/2020;Turkey;2131;95;77.69;85341248
27/4/2020;Turkey;2357;99;77.69;85341248
26/4/2020;Turkey;2861;106;77.69;85341248
25/4/2020;Turkey;3122;109;77.69;85341248
24/4/2020;Turkey;3116;115;77.69;85341248
23/4/2020;Turkey;3083;117;77.69;85341248
22/4/2020;Turkey;4611;119;77.69;85341248
21/4/2020;Turkey;4674;123;77.69;85341248
20/4/2020;Turkey;3977;127;77.69;85341248
19/4/2020;Turkey;3783;121;77.69;85341248
18/4/2020;Turkey;4353;126;77.69;85341248
17/4/2020;Turkey;4801;125;77.69;85341248
16/4/2020;Turkey;4281;115;77.69;85341248
15/4/2020;Turkey;4062;107;77.69;85341248
14/4/2020;Turkey;4093;98;77.69;85341248
13/4/2020;Turkey;4789;97;77.69;85341248
12/4/2020;Turkey;5138;95;77.69;85341248
11/4/2020;Turkey;4747;98;77.69;85341248
10/4/2020;Turkey;4056;96;77.69;85341248
9/4/2020;Turkey;4117;87;77.69;85341248
8/4/2020;Turkey;3892;76;77.69;85341248
7/4/2020;Turkey;3148;75;77.69;85341248
6/4/2020;Turkey;3135;73;77.69;85341248
5/4/2020;Turkey;3013;76;77.69;85341248
4/4/2020;Turkey;2786;69;77.69;85341248
3/4/2020;Turkey;2456;79;77.69;85341248
2/4/2020;Turkey;2148;63;77.69;85341248
1/4/2020;Turkey;2704;46;77.69;85341248
31/3/2020;Turkey;1610;37;77.69;85341248
30/3/2020;Turkey;1815;23;77.69;85341248
29/3/2020;Turkey;1704;16;77.69;85341248
28/3/2020;Turkey;2069;17;77.69;85341248
27/3/2020;Turkey;1196;16;77.69;85341248
26/3/2020;Turkey;561;15;77.69;85341248
25/3/2020;Turkey;343;7;77.69;85341248
24/3/2020;Turkey;293;7;77.69;85341248
23/3/2020;Turkey;289;9;77.69;85341248
22/3/2020;Turkey;277;12;77.69;85341248
21/3/2020;Turkey;311;5;77.69;85341248
20/3/2020;Turkey;168;3;77.69;85341248
19/3/2020;Turkey;93;1;77.69;85341248
18/3/2020;Turkey;51;0;77.69;85341248
17/3/2020;Turkey;29;0;77.69;85341248
16/3/2020;Turkey;16;0;77.69;85341248
13/3/2020;Turkey;1;0;77.69;85341248
12/3/2020;Turkey;1;0;77.69;85341248
14/12/2020;Turks and Caicos islands;0;0;;
13/12/2020;Turks and Caicos islands;0;0;;
12/12/2020;Turks and Caicos islands;1;0;;
11/12/2020;Turks and Caicos islands;0;0;;
10/12/2020;Turks and Caicos islands;7;0;;
9/12/2020;Turks and Caicos islands;5;0;;
8/12/2020;Turks and Caicos islands;0;0;;
7/12/2020;Turks and Caicos islands;0;0;;
6/12/2020;Turks and Caicos islands;1;0;;
5/12/2020;Turks and Caicos islands;4;0;;
4/12/2020;Turks and Caicos islands;0;0;;
3/12/2020;Turks and Caicos islands;1;0;;
2/12/2020;Turks and Caicos islands;2;0;;
1/12/2020;Turks and Caicos islands;0;0;;
30/11/2020;Turks and Caicos islands;0;0;;
29/11/2020;Turks and Caicos islands;0;0;;
28/11/2020;Turks and Caicos islands;2;0;;
27/11/2020;Turks and Caicos islands;0;0;;
26/11/2020;Turks and Caicos islands;0;0;;
25/11/2020;Turks and Caicos islands;0;0;;
24/11/2020;Turks and Caicos islands;0;0;;
23/11/2020;Turks and Caicos islands;6;0;;
22/11/2020;Turks and Caicos islands;0;0;;
21/11/2020;Turks and Caicos islands;19;0;;
20/11/2020;Turks and Caicos islands;0;0;;
19/11/2020;Turks and Caicos islands;1;0;;
18/11/2020;Turks and Caicos islands;0;0;;
17/11/2020;Turks and Caicos islands;0;0;;
16/11/2020;Turks and Caicos islands;0;0;;
15/11/2020;Turks and Caicos islands;4;0;;
14/11/2020;Turks and Caicos islands;0;0;;
13/11/2020;Turks and Caicos islands;0;0;;
12/11/2020;Turks and Caicos islands;5;0;;
11/11/2020;Turks and Caicos islands;4;0;;
10/11/2020;Turks and Caicos islands;0;0;;
9/11/2020;Turks and Caicos islands;0;0;;
8/11/2020;Turks and Caicos islands;0;0;;
7/11/2020;Turks and Caicos islands;2;0;;
6/11/2020;Turks and Caicos islands;0;0;;
5/11/2020;Turks and Caicos islands;1;0;;
4/11/2020;Turks and Caicos islands;0;0;;
3/11/2020;Turks and Caicos islands;0;0;;
2/11/2020;Turks and Caicos islands;0;0;;
1/11/2020;Turks and Caicos islands;1;0;;
31/10/2020;Turks and Caicos islands;0;0;;
30/10/2020;Turks and Caicos islands;0;0;;
29/10/2020;Turks and Caicos islands;0;0;;
28/10/2020;Turks and Caicos islands;2;0;;
27/10/2020;Turks and Caicos islands;0;0;;
26/10/2020;Turks and Caicos islands;0;0;;
25/10/2020;Turks and Caicos islands;2;0;;
24/10/2020;Turks and Caicos islands;1;0;;
23/10/2020;Turks and Caicos islands;0;0;;
22/10/2020;Turks and Caicos islands;0;0;;
21/10/2020;Turks and Caicos islands;0;0;;
20/10/2020;Turks and Caicos islands;0;0;;
19/10/2020;Turks and Caicos islands;0;0;;
18/10/2020;Turks and Caicos islands;1;0;;
17/10/2020;Turks and Caicos islands;1;0;;
16/10/2020;Turks and Caicos islands;0;0;;
15/10/2020;Turks and Caicos islands;0;0;;
14/10/2020;Turks and Caicos islands;0;0;;
13/10/2020;Turks and Caicos islands;1;0;;
12/10/2020;Turks and Caicos islands;0;0;;
11/10/2020;Turks and Caicos islands;0;0;;
10/10/2020;Turks and Caicos islands;0;0;;
9/10/2020;Turks and Caicos islands;0;0;;
8/10/2020;Turks and Caicos islands;0;0;;
7/10/2020;Turks and Caicos islands;0;0;;
6/10/2020;Turks and Caicos islands;0;0;;
5/10/2020;Turks and Caicos islands;0;0;;
4/10/2020;Turks and Caicos islands;0;0;;
3/10/2020;Turks and Caicos islands;5;0;;
2/10/2020;Turks and Caicos islands;1;0;;
1/10/2020;Turks and Caicos islands;3;0;;
30/9/2020;Turks and Caicos islands;4;1;;
29/9/2020;Turks and Caicos islands;0;0;;
28/9/2020;Turks and Caicos islands;1;0;;
27/9/2020;Turks and Caicos islands;1;0;;
26/9/2020;Turks and Caicos islands;1;0;;
25/9/2020;Turks and Caicos islands;3;0;;
24/9/2020;Turks and Caicos islands;4;0;;
23/9/2020;Turks and Caicos islands;4;0;;
22/9/2020;Turks and Caicos islands;0;0;;
21/9/2020;Turks and Caicos islands;0;0;;
20/9/2020;Turks and Caicos islands;1;0;;
19/9/2020;Turks and Caicos islands;4;0;;
18/9/2020;Turks and Caicos islands;4;0;;
17/9/2020;Turks and Caicos islands;9;0;;
16/9/2020;Turks and Caicos islands;2;0;;
15/9/2020;Turks and Caicos islands;2;0;;
14/9/2020;Turks and Caicos islands;2;0;;
13/9/2020;Turks and Caicos islands;3;0;;
12/9/2020;Turks and Caicos islands;3;0;;
11/9/2020;Turks and Caicos islands;10;0;;
10/9/2020;Turks and Caicos islands;14;0;;
9/9/2020;Turks and Caicos islands;15;0;;
8/9/2020;Turks and Caicos islands;1;0;;
7/9/2020;Turks and Caicos islands;7;0;;
6/9/2020;Turks and Caicos islands;14;0;;
5/9/2020;Turks and Caicos islands;22;1;;
4/9/2020;Turks and Caicos islands;0;0;;
3/9/2020;Turks and Caicos islands;47;0;;
2/9/2020;Turks and Caicos islands;0;0;;
1/9/2020;Turks and Caicos islands;1;1;;
31/8/2020;Turks and Caicos islands;2;0;;
30/8/2020;Turks and Caicos islands;15;0;;
29/8/2020;Turks and Caicos islands;8;0;;
28/8/2020;Turks and Caicos islands;18;0;;
27/8/2020;Turks and Caicos islands;33;1;;
26/8/2020;Turks and Caicos islands;48;0;;
25/8/2020;Turks and Caicos islands;0;0;;
24/8/2020;Turks and Caicos islands;0;0;;
23/8/2020;Turks and Caicos islands;36;0;;
22/8/2020;Turks and Caicos islands;13;0;;
21/8/2020;Turks and Caicos islands;7;0;;
20/8/2020;Turks and Caicos islands;12;0;;
19/8/2020;Turks and Caicos islands;17;0;;
18/8/2020;Turks and Caicos islands;0;0;;
17/8/2020;Turks and Caicos islands;0;0;;
16/8/2020;Turks and Caicos islands;24;0;;
15/8/2020;Turks and Caicos islands;16;0;;
14/8/2020;Turks and Caicos islands;17;0;;
13/8/2020;Turks and Caicos islands;17;0;;
12/8/2020;Turks and Caicos islands;8;0;;
11/8/2020;Turks and Caicos islands;0;0;;
10/8/2020;Turks and Caicos islands;19;0;;
9/8/2020;Turks and Caicos islands;27;0;;
8/8/2020;Turks and Caicos islands;29;0;;
7/8/2020;Turks and Caicos islands;12;0;;
6/8/2020;Turks and Caicos islands;13;0;;
5/8/2020;Turks and Caicos islands;0;0;;
4/8/2020;Turks and Caicos islands;0;0;;
3/8/2020;Turks and Caicos islands;2;0;;
2/8/2020;Turks and Caicos islands;7;0;;
1/8/2020;Turks and Caicos islands;3;0;;
31/7/2020;Turks and Caicos islands;5;0;;
30/7/2020;Turks and Caicos islands;0;0;;
29/7/2020;Turks and Caicos islands;0;0;;
28/7/2020;Turks and Caicos islands;0;0;;
27/7/2020;Turks and Caicos islands;2;0;;
26/7/2020;Turks and Caicos islands;5;0;;
25/7/2020;Turks and Caicos islands;2;0;;
24/7/2020;Turks and Caicos islands;4;0;;
23/7/2020;Turks and Caicos islands;4;0;;
22/7/2020;Turks and Caicos islands;1;0;;
21/7/2020;Turks and Caicos islands;0;0;;
20/7/2020;Turks and Caicos islands;6;0;;
19/7/2020;Turks and Caicos islands;1;0;;
18/7/2020;Turks and Caicos islands;2;0;;
17/7/2020;Turks and Caicos islands;0;0;;
16/7/2020;Turks and Caicos islands;0;0;;
15/7/2020;Turks and Caicos islands;0;0;;
14/7/2020;Turks and Caicos islands;0;0;;
13/7/2020;Turks and Caicos islands;6;0;;
12/7/2020;Turks and Caicos islands;0;0;;
11/7/2020;Turks and Caicos islands;11;0;;
10/7/2020;Turks and Caicos islands;0;0;;
9/7/2020;Turks and Caicos islands;6;0;;
8/7/2020;Turks and Caicos islands;0;0;;
7/7/2020;Turks and Caicos islands;2;0;;
6/7/2020;Turks and Caicos islands;2;0;;
5/7/2020;Turks and Caicos islands;1;0;;
4/7/2020;Turks and Caicos islands;0;0;;
3/7/2020;Turks and Caicos islands;2;0;;
2/7/2020;Turks and Caicos islands;1;0;;
1/7/2020;Turks and Caicos islands;0;1;;
30/6/2020;Turks and Caicos islands;13;0;;
29/6/2020;Turks and Caicos islands;12;0;;
28/6/2020;Turks and Caicos islands;1;0;;
27/6/2020;Turks and Caicos islands;0;0;;
26/6/2020;Turks and Caicos islands;0;0;;
25/6/2020;Turks and Caicos islands;1;0;;
24/6/2020;Turks and Caicos islands;0;0;;
23/6/2020;Turks and Caicos islands;0;0;;
22/6/2020;Turks and Caicos islands;2;0;;
21/6/2020;Turks and Caicos islands;0;0;;
20/6/2020;Turks and Caicos islands;0;0;;
19/6/2020;Turks and Caicos islands;0;0;;
18/6/2020;Turks and Caicos islands;0;0;;
17/6/2020;Turks and Caicos islands;0;0;;
16/6/2020;Turks and Caicos islands;0;0;;
15/6/2020;Turks and Caicos islands;0;0;;
14/6/2020;Turks and Caicos islands;0;0;;
13/6/2020;Turks and Caicos islands;0;0;;
12/6/2020;Turks and Caicos islands;0;0;;
11/6/2020;Turks and Caicos islands;0;0;;
10/6/2020;Turks and Caicos islands;0;0;;
9/6/2020;Turks and Caicos islands;0;0;;
8/6/2020;Turks and Caicos islands;0;0;;
7/6/2020;Turks and Caicos islands;0;0;;
6/6/2020;Turks and Caicos islands;0;0;;
5/6/2020;Turks and Caicos islands;0;0;;
4/6/2020;Turks and Caicos islands;0;0;;
3/6/2020;Turks and Caicos islands;0;0;;
2/6/2020;Turks and Caicos islands;0;0;;
1/6/2020;Turks and Caicos islands;0;0;;
31/5/2020;Turks and Caicos islands;0;0;;
30/5/2020;Turks and Caicos islands;0;0;;
29/5/2020;Turks and Caicos islands;0;0;;
28/5/2020;Turks and Caicos islands;0;0;;
27/5/2020;Turks and Caicos islands;0;0;;
26/5/2020;Turks and Caicos islands;0;0;;
25/5/2020;Turks and Caicos islands;0;0;;
24/5/2020;Turks and Caicos islands;0;0;;
23/5/2020;Turks and Caicos islands;0;0;;
22/5/2020;Turks and Caicos islands;0;0;;
21/5/2020;Turks and Caicos islands;0;0;;
20/5/2020;Turks and Caicos islands;0;0;;
19/5/2020;Turks and Caicos islands;0;0;;
18/5/2020;Turks and Caicos islands;0;0;;
17/5/2020;Turks and Caicos islands;0;0;;
16/5/2020;Turks and Caicos islands;0;0;;
15/5/2020;Turks and Caicos islands;0;0;;
14/5/2020;Turks and Caicos islands;0;0;;
13/5/2020;Turks and Caicos islands;0;0;;
12/5/2020;Turks and Caicos islands;0;0;;
11/5/2020;Turks and Caicos islands;0;0;;
10/5/2020;Turks and Caicos islands;0;0;;
9/5/2020;Turks and Caicos islands;0;0;;
8/5/2020;Turks and Caicos islands;0;0;;
7/5/2020;Turks and Caicos islands;0;0;;
6/5/2020;Turks and Caicos islands;0;0;;
5/5/2020;Turks and Caicos islands;0;0;;
4/5/2020;Turks and Caicos islands;0;0;;
3/5/2020;Turks and Caicos islands;0;0;;
2/5/2020;Turks and Caicos islands;0;0;;
1/5/2020;Turks and Caicos islands;0;0;;
30/4/2020;Turks and Caicos islands;0;0;;
29/4/2020;Turks and Caicos islands;0;0;;
28/4/2020;Turks and Caicos islands;1;0;;
27/4/2020;Turks and Caicos islands;0;0;;
26/4/2020;Turks and Caicos islands;0;0;;
25/4/2020;Turks and Caicos islands;0;0;;
24/4/2020;Turks and Caicos islands;0;0;;
23/4/2020;Turks and Caicos islands;0;0;;
22/4/2020;Turks and Caicos islands;0;0;;
21/4/2020;Turks and Caicos islands;0;0;;
20/4/2020;Turks and Caicos islands;0;0;;
19/4/2020;Turks and Caicos islands;0;0;;
18/4/2020;Turks and Caicos islands;0;0;;
17/4/2020;Turks and Caicos islands;0;0;;
16/4/2020;Turks and Caicos islands;1;0;;
15/4/2020;Turks and Caicos islands;0;0;;
14/4/2020;Turks and Caicos islands;1;0;;
13/4/2020;Turks and Caicos islands;0;0;;
12/4/2020;Turks and Caicos islands;0;0;;
11/4/2020;Turks and Caicos islands;1;0;;
10/4/2020;Turks and Caicos islands;0;0;;
9/4/2020;Turks and Caicos islands;0;0;;
8/4/2020;Turks and Caicos islands;0;0;;
7/4/2020;Turks and Caicos islands;3;0;;
6/4/2020;Turks and Caicos islands;0;1;;
5/4/2020;Turks and Caicos islands;0;0;;
4/4/2020;Turks and Caicos islands;0;0;;
3/4/2020;Turks and Caicos islands;0;0;;
2/4/2020;Turks and Caicos islands;0;0;;
1/4/2020;Turks and Caicos islands;0;0;;
31/3/2020;Turks and Caicos islands;0;0;;
30/3/2020;Turks and Caicos islands;0;0;;
29/3/2020;Turks and Caicos islands;3;0;;
28/3/2020;Turks and Caicos islands;0;0;;
27/3/2020;Turks and Caicos islands;1;0;;
26/3/2020;Turks and Caicos islands;0;0;;
25/3/2020;Turks and Caicos islands;1;0;;
14/12/2020;Uganda;461;1;63.37;47249588
13/12/2020;Uganda;702;0;63.37;47249588
12/12/2020;Uganda;639;0;63.37;47249588
11/12/2020;Uganda;671;1;63.37;47249588
10/12/2020;Uganda;1199;12;63.37;47249588
9/12/2020;Uganda;660;0;63.37;47249588
8/12/2020;Uganda;701;1;63.37;47249588
7/12/2020;Uganda;311;0;63.37;47249588
6/12/2020;Uganda;290;0;63.37;47249588
5/12/2020;Uganda;286;0;63.37;47249588
4/12/2020;Uganda;203;0;63.37;47249588
3/12/2020;Uganda;374;1;63.37;47249588
2/12/2020;Uganda;576;0;63.37;47249588
1/12/2020;Uganda;314;4;63.37;47249588
30/11/2020;Uganda;201;0;63.37;47249588
29/11/2020;Uganda;356;4;63.37;47249588
28/11/2020;Uganda;473;6;63.37;47249588
27/11/2020;Uganda;225;0;63.37;47249588
26/11/2020;Uganda;484;5;63.37;47249588
25/11/2020;Uganda;241;5;63.37;47249588
24/11/2020;Uganda;197;9;63.37;47249588
23/11/2020;Uganda;301;4;63.37;47249588
22/11/2020;Uganda;236;0;63.37;47249588
21/11/2020;Uganda;283;10;63.37;47249588
20/11/2020;Uganda;243;1;63.37;47249588
19/11/2020;Uganda;342;7;63.37;47249588
18/11/2020;Uganda;306;0;63.37;47249588
17/11/2020;Uganda;237;5;63.37;47249588
16/11/2020;Uganda;618;1;63.37;47249588
15/11/2020;Uganda;0;0;63.37;47249588
14/11/2020;Uganda;185;1;63.37;47249588
13/11/2020;Uganda;224;4;63.37;47249588
12/11/2020;Uganda;289;6;63.37;47249588
11/11/2020;Uganda;130;0;63.37;47249588
10/11/2020;Uganda;171;1;63.37;47249588
9/11/2020;Uganda;337;1;63.37;47249588
8/11/2020;Uganda;214;0;63.37;47249588
7/11/2020;Uganda;284;14;63.37;47249588
6/11/2020;Uganda;217;0;63.37;47249588
5/11/2020;Uganda;252;2;63.37;47249588
4/11/2020;Uganda;128;1;63.37;47249588
3/11/2020;Uganda;228;2;63.37;47249588
2/11/2020;Uganda;248;1;63.37;47249588
1/11/2020;Uganda;85;1;63.37;47249588
31/10/2020;Uganda;209;2;63.37;47249588
30/10/2020;Uganda;434;2;63.37;47249588
29/10/2020;Uganda;146;3;63.37;47249588
28/10/2020;Uganda;64;2;63.37;47249588
27/10/2020;Uganda;114;0;63.37;47249588
26/10/2020;Uganda;146;2;63.37;47249588
25/10/2020;Uganda;134;0;63.37;47249588
24/10/2020;Uganda;122;1;63.37;47249588
23/10/2020;Uganda;108;0;63.37;47249588
22/10/2020;Uganda;145;1;63.37;47249588
21/10/2020;Uganda;97;0;63.37;47249588
20/10/2020;Uganda;101;0;63.37;47249588
19/10/2020;Uganda;135;1;63.37;47249588
18/10/2020;Uganda;121;0;63.37;47249588
17/10/2020;Uganda;217;0;63.37;47249588
16/10/2020;Uganda;48;1;63.37;47249588
15/10/2020;Uganda;124;0;63.37;47249588
14/10/2020;Uganda;81;1;63.37;47249588
13/10/2020;Uganda;63;1;63.37;47249588
12/10/2020;Uganda;100;0;63.37;47249588
11/10/2020;Uganda;163;7;63.37;47249588
10/10/2020;Uganda;96;1;63.37;47249588
9/10/2020;Uganda;182;0;63.37;47249588
8/10/2020;Uganda;178;1;63.37;47249588
7/10/2020;Uganda;117;2;63.37;47249588
6/10/2020;Uganda;157;1;63.37;47249588
5/10/2020;Uganda;146;2;63.37;47249588
4/10/2020;Uganda;171;0;63.37;47249588
3/10/2020;Uganda;204;4;63.37;47249588
2/10/2020;Uganda;158;0;63.37;47249588
1/10/2020;Uganda;112;0;63.37;47249588
30/9/2020;Uganda;240;0;63.37;47249588
29/9/2020;Uganda;247;2;63.37;47249588
28/9/2020;Uganda;166;2;63.37;47249588
27/9/2020;Uganda;146;0;63.37;47249588
26/9/2020;Uganda;154;1;63.37;47249588
25/9/2020;Uganda;185;1;63.37;47249588
24/9/2020;Uganda;167;5;63.37;47249588
23/9/2020;Uganda;244;1;63.37;47249588
22/9/2020;Uganda;181;0;63.37;47249588
21/9/2020;Uganda;270;0;63.37;47249588
20/9/2020;Uganda;423;2;63.37;47249588
19/9/2020;Uganda;214;1;63.37;47249588
18/9/2020;Uganda;114;0;63.37;47249588
17/9/2020;Uganda;143;2;63.37;47249588
16/9/2020;Uganda;324;3;63.37;47249588
15/9/2020;Uganda;0;0;63.37;47249588
14/9/2020;Uganda;96;3;63.37;47249588
13/9/2020;Uganda;326;3;63.37;47249588
12/9/2020;Uganda;86;1;63.37;47249588
11/9/2020;Uganda;190;2;63.37;47249588
10/9/2020;Uganda;201;0;63.37;47249588
9/9/2020;Uganda;124;2;63.37;47249588
8/9/2020;Uganda;109;3;63.37;47249588
7/9/2020;Uganda;128;2;63.37;47249588
6/9/2020;Uganda;186;4;63.37;47249588
5/9/2020;Uganda;65;2;63.37;47249588
4/9/2020;Uganda;176;1;63.37;47249588
3/9/2020;Uganda;75;0;63.37;47249588
2/9/2020;Uganda;65;0;63.37;47249588
1/9/2020;Uganda;44;2;63.37;47249588
31/8/2020;Uganda;81;1;63.37;47249588
30/8/2020;Uganda;91;1;63.37;47249588
29/8/2020;Uganda;77;0;63.37;47249588
28/8/2020;Uganda;155;2;63.37;47249588
27/8/2020;Uganda;98;1;63.37;47249588
26/8/2020;Uganda;64;3;63.37;47249588
25/8/2020;Uganda;99;3;63.37;47249588
24/8/2020;Uganda;415;0;63.37;47249588
23/8/2020;Uganda;0;0;63.37;47249588
22/8/2020;Uganda;98;0;63.37;47249588
21/8/2020;Uganda;147;4;63.37;47249588
20/8/2020;Uganda;0;0;63.37;47249588
19/8/2020;Uganda;43;0;63.37;47249588
18/8/2020;Uganda;60;2;63.37;47249588
17/8/2020;Uganda;66;0;63.37;47249588
16/8/2020;Uganda;49;1;63.37;47249588
15/8/2020;Uganda;32;1;63.37;47249588
14/8/2020;Uganda;21;2;63.37;47249588
13/8/2020;Uganda;19;0;63.37;47249588
12/8/2020;Uganda;16;0;63.37;47249588
11/8/2020;Uganda;14;2;63.37;47249588
10/8/2020;Uganda;16;1;63.37;47249588
9/8/2020;Uganda;13;0;63.37;47249588
8/8/2020;Uganda;31;1;63.37;47249588
7/8/2020;Uganda;10;0;63.37;47249588
6/8/2020;Uganda;10;0;63.37;47249588
5/8/2020;Uganda;8;0;63.37;47249588
4/8/2020;Uganda;13;1;63.37;47249588
3/8/2020;Uganda;6;0;63.37;47249588
2/8/2020;Uganda;22;1;63.37;47249588
1/8/2020;Uganda;7;1;63.37;47249588
31/7/2020;Uganda;7;0;63.37;47249588
30/7/2020;Uganda;5;0;63.37;47249588
29/7/2020;Uganda;7;0;63.37;47249588
28/7/2020;Uganda;13;0;63.37;47249588
27/7/2020;Uganda;12;1;63.37;47249588
26/7/2020;Uganda;14;0;63.37;47249588
25/7/2020;Uganda;14;1;63.37;47249588
24/7/2020;Uganda;0;0;63.37;47249588
23/7/2020;Uganda;3;0;63.37;47249588
22/7/2020;Uganda;3;0;63.37;47249588
21/7/2020;Uganda;4;0;63.37;47249588
20/7/2020;Uganda;3;0;63.37;47249588
19/7/2020;Uganda;6;0;63.37;47249588
18/7/2020;Uganda;5;0;63.37;47249588
17/7/2020;Uganda;8;0;63.37;47249588
16/7/2020;Uganda;3;0;63.37;47249588
15/7/2020;Uganda;11;0;63.37;47249588
14/7/2020;Uganda;4;0;63.37;47249588
13/7/2020;Uganda;12;0;63.37;47249588
12/7/2020;Uganda;7;0;63.37;47249588
11/7/2020;Uganda;6;0;63.37;47249588
10/7/2020;Uganda;23;0;63.37;47249588
9/7/2020;Uganda;6;0;63.37;47249588
8/7/2020;Uganda;18;0;63.37;47249588
7/7/2020;Uganda;14;0;63.37;47249588
6/7/2020;Uganda;12;0;63.37;47249588
5/7/2020;Uganda;16;0;63.37;47249588
4/7/2020;Uganda;9;0;63.37;47249588
3/7/2020;Uganda;9;0;63.37;47249588
2/7/2020;Uganda;4;0;63.37;47249588
1/7/2020;Uganda;19;0;63.37;47249588
30/6/2020;Uganda;11;0;63.37;47249588
29/6/2020;Uganda;11;0;63.37;47249588
28/6/2020;Uganda;15;0;63.37;47249588
27/6/2020;Uganda;12;0;63.37;47249588
26/6/2020;Uganda;16;0;63.37;47249588
25/6/2020;Uganda;8;0;63.37;47249588
24/6/2020;Uganda;23;0;63.37;47249588
23/6/2020;Uganda;4;0;63.37;47249588
22/6/2020;Uganda;15;0;63.37;47249588
21/6/2020;Uganda;0;0;63.37;47249588
20/6/2020;Uganda;14;0;63.37;47249588
19/6/2020;Uganda;9;0;63.37;47249588
18/6/2020;Uganda;8;0;63.37;47249588
17/6/2020;Uganda;19;0;63.37;47249588
16/6/2020;Uganda;9;0;63.37;47249588
15/6/2020;Uganda;11;0;63.37;47249588
14/6/2020;Uganda;0;0;63.37;47249588
13/6/2020;Uganda;6;0;63.37;47249588
12/6/2020;Uganda;14;0;63.37;47249588
11/6/2020;Uganda;8;0;63.37;47249588
10/6/2020;Uganda;11;0;63.37;47249588
9/6/2020;Uganda;30;0;63.37;47249588
8/6/2020;Uganda;23;0;63.37;47249588
7/6/2020;Uganda;36;0;63.37;47249588
6/6/2020;Uganda;35;0;63.37;47249588
5/6/2020;Uganda;15;0;63.37;47249588
4/6/2020;Uganda;18;0;63.37;47249588
3/6/2020;Uganda;32;0;63.37;47249588
2/6/2020;Uganda;-1;0;63.37;47249588
1/6/2020;Uganda;45;0;63.37;47249588
